# Matter power spectrum P(k) at redshift z=0
# for k=1.08335e-05 to 30.2933 h/Mpc,
# number of wavenumbers equal to 1158
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.083354979006e-05       4.004959139114e+01 
       1.095899638432e-05       4.049794422278e+01 
       1.108589558169e-05       4.095133445895e+01 
       1.121426420251e-05       4.140977558889e+01 
       1.134411926190e-05       4.187324398593e+01 
       1.147547797201e-05       4.234218676533e+01 
       1.160835774430e-05       4.281618373405e+01 
       1.174277619183e-05       4.329552068758e+01 
       1.187875113163e-05       4.378022195467e+01 
       1.201630058702e-05       4.427019069900e+01 
       1.215544279004e-05       4.476579928932e+01 
       1.229619618384e-05       4.526710514000e+01 
       1.243857942512e-05       4.577388613826e+01 
       1.258261138663e-05       4.628634197535e+01 
       1.272831115965e-05       4.680449973440e+01 
       1.287569805653e-05       4.732846971273e+01 
       1.302479161324e-05       4.785832013928e+01 
       1.317561159197e-05       4.839410315918e+01 
       1.332817798375e-05       4.893601486082e+01 
       1.348251101108e-05       4.948373115071e+01 
       1.363863113064e-05       5.003769408400e+01 
       1.379655903598e-05       5.059797469623e+01 
       1.395631566029e-05       5.116429492635e+01 
       1.411792217911e-05       5.173720278100e+01 
       1.428140001323e-05       5.231629018691e+01 
       1.444677083145e-05       5.290222717020e+01 
       1.461405655349e-05       5.349426158209e+01 
       1.478327935291e-05       5.409334352044e+01 
       1.495446165999e-05       5.469871188516e+01 
       1.512762616476e-05       5.531110618760e+01 
       1.530279581999e-05       5.593049220153e+01 
       1.547999384424e-05       5.655645158939e+01 
       1.565924372490e-05       5.718956304537e+01 
       1.584056922136e-05       5.782984792446e+01 
       1.602399436811e-05       5.847732762074e+01 
       1.620954347796e-05       5.913185827342e+01 
       1.639724114523e-05       5.979381407724e+01 
       1.658711224906e-05       6.046311363390e+01 
       1.677918195666e-05       6.114011855812e+01 
       1.697347572664e-05       6.182446362795e+01 
       1.717001931245e-05       6.251672086050e+01 
       1.736883876572e-05       6.321646261014e+01 
       1.756996043975e-05       6.392417337522e+01 
       1.777341099301e-05       6.463987658482e+01 
       1.797921739265e-05       6.536364392626e+01 
       1.818740691808e-05       6.609510674002e+01 
       1.839800716459e-05       6.683532890482e+01 
       1.861104604703e-05       6.758352998032e+01 
       1.882655180346e-05       6.834017295863e+01 
       1.904455299894e-05       6.910496590760e+01 
       1.926507852929e-05       6.987880823545e+01 
       1.948815762493e-05       7.066109640039e+01 
       1.971381985476e-05       7.145178804808e+01 
       1.994209513006e-05       7.225193659652e+01 
       2.017301370846e-05       7.306071588538e+01 
       2.040660619798e-05       7.387864703793e+01 
       2.064290356105e-05       7.470567705087e+01 
       2.088193711863e-05       7.554215231905e+01 
       2.112373855435e-05       7.638773688935e+01 
       2.136833991874e-05       7.724302616462e+01 
       2.161577363344e-05       7.810748319631e+01 
       2.186607249552e-05       7.898221556128e+01 
       2.211926968183e-05       7.986612770021e+01 
       2.237539875337e-05       8.076054720064e+01 
       2.263449365978e-05       8.166433525577e+01 
       2.289658874381e-05       8.257870273747e+01 
       2.316171874588e-05       8.350307181526e+01 
       2.342991880867e-05       8.443792428469e+01 
       2.370122448183e-05       8.538334588634e+01 
       2.397567172662e-05       8.633895742812e+01 
       2.425329692073e-05       8.730558069663e+01 
       2.453413686308e-05       8.828299364245e+01 
       2.481822877869e-05       8.927120656409e+01 
       2.510561032364e-05       9.027084270960e+01 
       2.539631959005e-05       9.128136407538e+01 
       2.569039511112e-05       9.230291717179e+01 
       2.598787586622e-05       9.333633804490e+01 
       2.628880128613e-05       9.438123533416e+01 
       2.659321125817e-05       9.543789845338e+01 
       2.690114613156e-05       9.650640118876e+01 
       2.721264672273e-05       9.758663724218e+01 
       2.752775432074e-05       9.867892241241e+01 
       2.784651069278e-05       9.978392947481e+01 
       2.816895808964e-05       1.009007638589e+02 
       2.849513925139e-05       1.020303684055e+02 
       2.882509741298e-05       1.031727761760e+02 
       2.915887631001e-05       1.043277566407e+02 
       2.949652018451e-05       1.054954276780e+02 
       2.983807379082e-05       1.066766622097e+02 
       3.018358240148e-05       1.078708637254e+02 
       3.053309181330e-05       1.090782067772e+02 
       3.088664835336e-05       1.102992901484e+02 
       3.124429888521e-05       1.115339821986e+02 
       3.160609081504e-05       1.127825641588e+02 
       3.197207209796e-05       1.140453687784e+02 
       3.234229124442e-05       1.153218149515e+02 
       3.271679732654e-05       1.166128874444e+02 
       3.309563998472e-05       1.179181984644e+02 
       3.347886943412e-05       1.192384411172e+02 
       3.386653647141e-05       1.205730430043e+02 
       3.425869248142e-05       1.219228754485e+02 
       3.465538944401e-05       1.232876782783e+02 
       3.505667994094e-05       1.246679967680e+02 
       3.546261716282e-05       1.260638458648e+02 
       3.587325491619e-05       1.274747507050e+02 
       3.628864763064e-05       1.289018797311e+02 
       3.670885036604e-05       1.303445098358e+02 
       3.713391881978e-05       1.318036569671e+02 
       3.756390933425e-05       1.332791755761e+02 
       3.799887890421e-05       1.347714807289e+02 
       3.843888518441e-05       1.362796412652e+02 
       3.888398649720e-05       1.378052284301e+02 
       3.933424184029e-05       1.393481271028e+02 
       3.978971089453e-05       1.409076867221e+02 
       4.025045403184e-05       1.424851601111e+02 
       4.071653232324e-05       1.440804373843e+02 
       4.118800754690e-05       1.456931903111e+02 
       4.166494219635e-05       1.473241012125e+02 
       4.214739948875e-05       1.489732294294e+02 
       4.263544337331e-05       1.506407980404e+02 
       4.312913853970e-05       1.523271435072e+02 
       4.362855042669e-05       1.540322300308e+02 
       4.413374523078e-05       1.557564884727e+02 
       4.464478991500e-05       1.575000090614e+02 
       4.516175221776e-05       1.592630913139e+02 
       4.568470066186e-05       1.610458166100e+02 
       4.621370456355e-05       1.628485717405e+02 
       4.674883404173e-05       1.646715274703e+02 
       4.729016002722e-05       1.665147209776e+02 
       4.783775427220e-05       1.683786970440e+02 
       4.839168935969e-05       1.702635191405e+02 
       4.895203871319e-05       1.721693587345e+02 
       4.951887660640e-05       1.740965361319e+02 
       5.009227817306e-05       1.760453638441e+02 
       5.067231941694e-05       1.780159016390e+02 
       5.125907722187e-05       1.800084152541e+02 
       5.185262936197e-05       1.820234728084e+02 
       5.245305451192e-05       1.840609309715e+02 
       5.306043225743e-05       1.861211671088e+02 
       5.367484310577e-05       1.882045017528e+02 
       5.429636849642e-05       1.903111077879e+02 
       5.492509081190e-05       1.924413456100e+02 
       5.556109338868e-05       1.945953868592e+02 
       5.620446052820e-05       1.967734660485e+02 
       5.685527750809e-05       1.989760480934e+02 
       5.751363059343e-05       2.012032243251e+02 
       5.817960704821e-05       2.034551128363e+02 
       5.885329514688e-05       2.057324818670e+02 
       5.953478418608e-05       2.080353229039e+02 
       6.022416449643e-05       2.103637400393e+02 
       6.092152745456e-05       2.127182689520e+02 
       6.162696549516e-05       2.150992376999e+02 
       6.234057212329e-05       2.175067843603e+02 
       6.306244192673e-05       2.199412423851e+02 
       6.379267058854e-05       2.224029859333e+02 
       6.453135489973e-05       2.248920266021e+02 
       6.527859277212e-05       2.274094527333e+02 
       6.603448325128e-05       2.299544542579e+02 
       6.679912652966e-05       2.325285179230e+02 
       6.757262395992e-05       2.351309551381e+02 
       6.835507806828e-05       2.377623248488e+02 
       6.914659256820e-05       2.404234779981e+02 
       6.994727237408e-05       2.431140809759e+02 
       7.075722361514e-05       2.458351246185e+02 
       7.157655364954e-05       2.485864139124e+02 
       7.240537107861e-05       2.513688099194e+02 
       7.324378576119e-05       2.541821845367e+02 
       7.409190882823e-05       2.570265000452e+02 
       7.494985269754e-05       2.599033023161e+02 
       7.581773108863e-05       2.628120303696e+02 
       7.669565903786e-05       2.657532019227e+02 
       7.758375291362e-05       2.687273863820e+02 
       7.848213043180e-05       2.717346585102e+02 
       7.939091067135e-05       2.747765640495e+02 
       8.031021409012e-05       2.778509182900e+02 
       8.124016254078e-05       2.809605684602e+02 
       8.218087928699e-05       2.841046365736e+02 
       8.313248901973e-05       2.872841243255e+02 
       8.409511787385e-05       2.904991577229e+02 
       8.506889344475e-05       2.937497812217e+02 
       8.605394480533e-05       2.970369663427e+02 
       8.705040252309e-05       3.003610183763e+02 
       8.805839867741e-05       3.037222428320e+02 
       8.907806687710e-05       3.071206312157e+02 
       9.010954227806e-05       3.105573109896e+02 
       9.115296160125e-05       3.140328154746e+02 
       9.220846315077e-05       3.175467842987e+02 
       9.327618683220e-05       3.211001079041e+02 
       9.435627417116e-05       3.246928998220e+02 
       9.544886833206e-05       3.283259745828e+02 
       9.655411413707e-05       3.319997814271e+02 
       9.767215808532e-05       3.357145210843e+02 
       9.880314837234e-05       3.394707423097e+02 
       9.994723490965e-05       3.432688321094e+02 
       1.011045693447e-04       3.471096346346e+02 
       1.022753050809e-04       3.509933793564e+02 
       1.034595972980e-04       3.549203434263e+02 
       1.046576029726e-04       3.588914567499e+02 
       1.058694808992e-04       3.629066919823e+02 
       1.070953917108e-04       3.669667626972e+02 
       1.083354979006e-04       3.710724526489e+02 
       1.095899638432e-04       3.752240067170e+02 
       1.108589558169e-04       3.794215073620e+02 
       1.121426420251e-04       3.836664728312e+02 
       1.134411926190e-04       3.879589311788e+02 
       1.147547797201e-04       3.922985568126e+02 
       1.160835774430e-04       3.966875833421e+02 
       1.174277619183e-04       4.011245855420e+02 
       1.187875113163e-04       4.056120510029e+02 
       1.201630058702e-04       4.101488309979e+02 
       1.215544279004e-04       4.147372270097e+02 
       1.229619618384e-04       4.193763378662e+02 
       1.243857942512e-04       4.240665844878e+02 
       1.258261138663e-04       4.288097817628e+02 
       1.272831115965e-04       4.336062312726e+02 
       1.287569805653e-04       4.384558162306e+02 
       1.302479161324e-04       4.433597265609e+02 
       1.317561159197e-04       4.483183006681e+02 
       1.332817798375e-04       4.533324737483e+02 
       1.348251101108e-04       4.584030585561e+02 
       1.363863113064e-04       4.635287493657e+02 
       1.379655903598e-04       4.687122126754e+02 
       1.395631566029e-04       4.739537689365e+02 
       1.411792217911e-04       4.792549321263e+02 
       1.428140001323e-04       4.846133684340e+02 
       1.444677083145e-04       4.900324390792e+02 
       1.461405655350e-04       4.955126286400e+02 
       1.478327935291e-04       5.010529254000e+02 
       1.495446165999e-04       5.066124321495e+02 
       1.512762616476e-04       5.122761476148e+02 
       1.530279582000e-04       5.180033127817e+02 
       1.547999384424e-04       5.237940310691e+02 
       1.565924372490e-04       5.296494841960e+02 
       1.584056922136e-04       5.355698439169e+02 
       1.602399436811e-04       5.415567428056e+02 
       1.620954347796e-04       5.476097887863e+02 
       1.639724114523e-04       5.537308845442e+02 
       1.658711224906e-04       5.599191539486e+02 
       1.677918195666e-04       5.661776986749e+02 
       1.697347572664e-04       5.725046695044e+02 
       1.717001931245e-04       5.789025499629e+02 
       1.736883876572e-04       5.853725338381e+02 
       1.756996043975e-04       5.919140227100e+02 
       1.777341099302e-04       5.985281055497e+02 
       1.797921739265e-04       6.052156220385e+02 
       1.818740691808e-04       6.119783276625e+02 
       1.839800716459e-04       6.188158812406e+02 
       1.861104604703e-04       6.257294239086e+02 
       1.882655180346e-04       6.327193371722e+02 
       1.904455299894e-04       6.397884377135e+02 
       1.926507852929e-04       6.469353445805e+02 
       1.948815762493e-04       6.541614716094e+02 
       1.971381985476e-04       6.614677458804e+02 
       1.994209513006e-04       6.688560272195e+02 
       2.017301370846e-04       6.763258561889e+02 
       2.040660619798e-04       6.838788845649e+02 
       2.064290356105e-04       6.915162769593e+02 
       2.088193711863e-04       6.992390022274e+02 
       2.112373855435e-04       7.070459284664e+02 
       2.136833991874e-04       7.149403743888e+02 
       2.161577363344e-04       7.229225761329e+02 
       2.186607249552e-04       7.309936448960e+02 
       2.211926968183e-04       7.391539622037e+02 
       2.237539875337e-04       7.474048615434e+02 
       2.263449365978e-04       7.557475714528e+02 
       2.289658874381e-04       7.641824183577e+02 
       2.316171874588e-04       7.727115033671e+02 
       2.342991880867e-04       7.813345209972e+02 
       2.370122448183e-04       7.900533193324e+02 
       2.397567172662e-04       7.988689169857e+02 
       2.425329692073e-04       8.077822945080e+02 
       2.453413686308e-04       8.167944523386e+02 
       2.481822877869e-04       8.259072060616e+02 
       2.510561032364e-04       8.351193336882e+02 
       2.539631959005e-04       8.444338765486e+02 
       2.569039511112e-04       8.538518987343e+02 
       2.598787586622e-04       8.633745154015e+02 
       2.628880128613e-04       8.730020485532e+02 
       2.659321125817e-04       8.827361346510e+02 
       2.690114613156e-04       8.925779611962e+02 
       2.721264672273e-04       9.025287601832e+02 
       2.752775432074e-04       9.125893712621e+02 
       2.784651069278e-04       9.227612104445e+02 
       2.816895808964e-04       9.330454843310e+02 
       2.849513925139e-04       9.434434493816e+02 
       2.882509741298e-04       9.539562717938e+02 
       2.915887631001e-04       9.645847183962e+02 
       2.949652018451e-04       9.753313010196e+02 
       2.983807379082e-04       9.861954631000e+02 
       3.018358240148e-04       9.971802707613e+02 
       3.053309181330e-04       1.008285897527e+03 
       3.088664835336e-04       1.019513602652e+03 
       3.124429888521e-04       1.030865247421e+03 
       3.160609081504e-04       1.042341852814e+03 
       3.197207209797e-04       1.053944942785e+03 
       3.234229124442e-04       1.065676121630e+03 
       3.271679732654e-04       1.077535977390e+03 
       3.309563998472e-04       1.089526081690e+03 
       3.347886943412e-04       1.101648287463e+03 
       3.386653647141e-04       1.113903775975e+03 
       3.425869248142e-04       1.126293862167e+03 
       3.465538944401e-04       1.138820260694e+03 
       3.505667994094e-04       1.151484236246e+03 
       3.546261716282e-04       1.164286726780e+03 
       3.587325491619e-04       1.177230007355e+03 
       3.628864763065e-04       1.190315212925e+03 
