# Matter power spectrum P(k) at redshift z=0.5
# for k=1.0867e-05 to 30.0389 h/Mpc,
# number of wavenumbers equal to 1157
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.086697798426e-05       2.252600569150e+01 
       1.099281165877e-05       2.277824303354e+01 
       1.112010241856e-05       2.303330636972e+01 
       1.124886713588e-05       2.329122133544e+01 
       1.137912287835e-05       2.355203733609e+01 
       1.151088691124e-05       2.381576908179e+01 
       1.164417669972e-05       2.408245027564e+01 
       1.177900991121e-05       2.435212140771e+01 
       1.191540441770e-05       2.462480964366e+01 
       1.205337829815e-05       2.490055751776e+01 
       1.219294984083e-05       2.517939797314e+01 
       1.233413754580e-05       2.546136112707e+01 
       1.247696012735e-05       2.574649021575e+01 
       1.262143651645e-05       2.603480816359e+01 
       1.276758586328e-05       2.632635517095e+01 
       1.291542753980e-05       2.662116982396e+01 
       1.306498114224e-05       2.691928786700e+01 
       1.321626649378e-05       2.722075012835e+01 
       1.336930364714e-05       2.752558724252e+01 
       1.352411288720e-05       2.783383812999e+01 
       1.368071473379e-05       2.814554709091e+01 
       1.383912994429e-05       2.846074766502e+01 
       1.399937951648e-05       2.877947922397e+01 
       1.416148469125e-05       2.910178399034e+01 
       1.432546695549e-05       2.942770105959e+01 
       1.449134804485e-05       2.975726953325e+01 
       1.465914994670e-05       3.009053260916e+01 
       1.482889490300e-05       3.042753170157e+01 
       1.500060541325e-05       3.076830802920e+01 
       1.517430423751e-05       3.111290354262e+01 
       1.535001439935e-05       3.146136278423e+01 
       1.552775918898e-05       3.181371908179e+01 
       1.570756216626e-05       3.217003538236e+01 
       1.588944716390e-05       3.253034347655e+01 
       1.607343829055e-05       3.289468829362e+01 
       1.625955993404e-05       3.326311934905e+01 
       1.644783676458e-05       3.363568281876e+01 
       1.663829373807e-05       3.401242432562e+01 
       1.683095609937e-05       3.439338958940e+01 
       1.702584938567e-05       3.477862279436e+01 
       1.722299942987e-05       3.516817979689e+01 
       1.742243236399e-05       3.556210039241e+01 
       1.762417462264e-05       3.596043360739e+01 
