# Matter power spectrum P(k) at redshift z=0.5
# for k=1.07085e-05 to 30.2902 h/Mpc,
# number of wavenumbers equal to 1159
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.070845749124e-05       2.437200824910e+01 
       1.083245558496e-05       2.464485351138e+01 
       1.095788950893e-05       2.492076288042e+01 
       1.108477588928e-05       2.519974547050e+01 
       1.121313154467e-05       2.548185271248e+01 
       1.134297348850e-05       2.576712407295e+01 
       1.147431893118e-05       2.605560404944e+01 
       1.160718528241e-05       2.634728757415e+01 
       1.174159015348e-05       2.664224884137e+01 
       1.187755135960e-05       2.694051231335e+01 
       1.201508692228e-05       2.724211980904e+01 
       1.215421507173e-05       2.754708987246e+01 
       1.229495424922e-05       2.785548550012e+01 
       1.243732310957e-05       2.816734325478e+01 
       1.258134052364e-05       2.848266908464e+01 
       1.272702558076e-05       2.880153443638e+01 
       1.287439759134e-05       2.912397093578e+01 
       1.302347608937e-05       2.945001792661e+01 
       1.317428083505e-05       2.977972523379e+01 
       1.332683181739e-05       3.011311457039e+01 
       1.348114925684e-05       3.045023809547e+01 
       1.363725360804e-05       3.079111499526e+01 
       1.379516556242e-05       3.113584404985e+01 
       1.395490605106e-05       3.148438382862e+01 
       1.411649624738e-05       3.183687488531e+01 
       1.427995756998e-05       3.219326965901e+01 
       1.444531168550e-05       3.255369726842e+01 
       1.461258051143e-05       3.291810869890e+01 
       1.478178621908e-05       3.328665825254e+01 
       1.495295123649e-05       3.365928511994e+01 
       1.512609825138e-05       3.403609467048e+01 
       1.530125021421e-05       3.441715203032e+01 
       1.547843034119e-05       3.480246636772e+01 
       1.565766211734e-05       3.519207111879e+01 
       1.583896929964e-05       3.558603265026e+01 
       1.602237592017e-05       3.598442250564e+01 
       1.620790628927e-05       3.638728728210e+01 
       1.639558499880e-05       3.679462857817e+01 
       1.658543692536e-05       3.720654572471e+01 
       1.677748723361e-05       3.762309763564e+01 
       1.697176137963e-05       3.804427829360e+01 
       1.716828511424e-05       3.847018177078e+01 
       1.736708448644e-05       3.890082618352e+01 
       1.756818584688e-05       3.933636439994e+01 
       1.777161585132e-05       3.977668251976e+01 
       1.797740146420e-05       4.022199890072e+01 
       1.818556996216e-05       4.067228823042e+01 
       1.839614893773e-05       4.112759668209e+01 
       1.860916630291e-05       4.158804523935e+01 
       1.882465029293e-05       4.205361198694e+01 
       1.904262946996e-05       4.252440483498e+01 
       1.926313272689e-05       4.300047213857e+01 
       1.948618929121e-05       4.348182639721e+01 
       1.971182872880e-05       4.396860356169e+01 
       1.994008094795e-05       4.446085788933e+01 
       2.017097620322e-05       4.495858699948e+01 
       2.040454509955e-05       4.546186852167e+01 
       2.064081859622e-05       4.597084766417e+01 
       2.087982801104e-05       4.648547245078e+01 
       2.112160502445e-05       4.700588245641e+01 
       2.136618168373e-05       4.753211746428e+01 
       2.161359040724e-05       4.806423568754e+01 
       2.186386398875e-05       4.860232858645e+01 
       2.211703560176e-05       4.914641360973e+01 
       2.237313880387e-05       4.969656161613e+01 
       2.263220754130e-05       5.025291136288e+01 
       2.289427615333e-05       5.081552916971e+01 
       2.315937937686e-05       5.138439575459e+01 
       2.342755235104e-05       5.195962785929e+01 
       2.369883062191e-05       5.254130969288e+01 
       2.397325014711e-05       5.312951287590e+01 
       2.425084730065e-05       5.372425869642e+01 
       2.453165887773e-05       5.432567957432e+01 
       2.481572209962e-05       5.493384727007e+01 
       2.510307461860e-05       5.554885072353e+01 
       2.539375452293e-05       5.617069579706e+01 
       2.568780034192e-05       5.679952948745e+01 
       2.598525105101e-05       5.743539056290e+01 
       2.628614607699e-05       5.807839150295e+01 
       2.659052530316e-05       5.872854783861e+01 
       2.689842907465e-05       5.938600897239e+01 
       2.720989820379e-05       6.005080527672e+01 
       2.752497397545e-05       6.072302913192e+01 
       2.784369815261e-05       6.140284099836e+01 
       2.816611298179e-05       6.209023322715e+01 
       2.849226119874e-05       6.278532332738e+01 
       2.882218603406e-05       6.348818640319e+01 
       2.915593121891e-05       6.419891737230e+01 
       2.949354099086e-05       6.491760406962e+01 
       2.983506009973e-05       6.564433949135e+01 
       3.018053381349e-05       6.637920545023e+01 
       3.053000792433e-05       6.712229000035e+01 
       3.088352875464e-05       6.787367491895e+01 
       3.124114316324e-05       6.863350759128e+01 
       3.160289855152e-05       6.940185068265e+01 
       3.196884286978e-05       7.017874063158e+01 
       3.233902462353e-05       7.096437913784e+01 
       3.271349287997e-05       7.175877461432e+01 
       3.309229727446e-05       7.256209266999e+01 
       3.347548801710e-05       7.337438339077e+01 
       3.386311589942e-05       7.419576880832e+01 
       3.425523230108e-05       7.502636244518e+01 
       3.465188919667e-05       7.586623600938e+01 
       3.505313916264e-05       7.671552086432e+01 
       3.545903538424e-05       7.757434144877e+01 
       3.586963166258e-05       7.844269142007e+01 
       3.628498242173e-05       7.932090481283e+01 
       3.670514271601e-05       8.020878805402e+01 
       3.713016823719e-05       8.110668089028e+01 
       3.756011532195e-05       8.201460964552e+01 
       3.799504095932e-05       8.293271622301e+01 
       3.843500279821e-05       8.386109914144e+01 
       3.888005915509e-05       8.479988911068e+01 
       3.933026902170e-05       8.574909828292e+01 
       3.978569207287e-05       8.670904171612e+01 
       4.024638867442e-05       8.767969437216e+01 
       4.071241989121e-05       8.866120606671e+01 
       4.118384749515e-05       8.965369671338e+01 
       4.166073397346e-05       9.065729541930e+01 
       4.214314253694e-05       9.167214978808e+01 
       4.263113712832e-05       9.269832360646e+01 
       4.312478243074e-05       9.373598863841e+01 
       4.362414387637e-05       9.478523205831e+01 
       4.412928765501e-05       9.584627009709e+01 
       4.464028072293e-05       9.691916236575e+01 
       4.515719081171e-05       9.800412694918e+01 
       4.568008643722e-05       9.910114890488e+01 
       4.620903690871e-05       1.002104621725e+02 
