# Matter power spectrum P(k) at redshift z=0.5
# for k=2.13503e-07 to 30.2677 h/Mpc,
# number of wavenumbers equal to 1499
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.135031693390e-07       5.647399866437e-01 
       2.159754195227e-07       5.710623648996e-01 
       2.184762970143e-07       5.774555234670e-01 
       2.210061333025e-07       5.839202547462e-01 
       2.235652637142e-07       5.904573600084e-01 
       2.261540274595e-07       5.970676494955e-01 
       2.287727676762e-07       6.037519425199e-01 
       2.314218314754e-07       6.105110675663e-01 
       2.341015699877e-07       6.173458623948e-01 
       2.368123384095e-07       6.242571741443e-01 
       2.395544960503e-07       6.312458594353e-01 
       2.423284063801e-07       6.383127844853e-01 
       2.451344370776e-07       6.454588252048e-01 
       2.479729600793e-07       6.526848673095e-01 
       2.508443516282e-07       6.599918064303e-01 
       2.537489923243e-07       6.673805482267e-01 
       2.566872671744e-07       6.748520084982e-01 
       2.596595656437e-07       6.824071132960e-01 
       2.626662817072e-07       6.900467990374e-01 
       2.657078139019e-07       6.977720126228e-01 
       2.687845653795e-07       7.055837115540e-01 
       2.718969439600e-07       7.134828640528e-01 
       2.750453621860e-07       7.214704491804e-01 
       2.782302373769e-07       7.295474569593e-01 
       2.814519916843e-07       7.377148884962e-01 
       2.847110521484e-07       7.459737561045e-01 
       2.880078507540e-07       7.543250834302e-01 
       2.913428244883e-07       7.627699055766e-01 
       2.947164153984e-07       7.713092692395e-01 
       2.981290706502e-07       7.799442328314e-01 
       3.015812425873e-07       7.886758666153e-01 
       3.050733887915e-07       7.975052528344e-01 
       3.086059721429e-07       8.064334858467e-01 
       3.121794608817e-07       8.154616722633e-01 
       3.157943286698e-07       8.245909310855e-01 
       3.194510546542e-07       8.338223938413e-01 
       3.231501235298e-07       8.431572047243e-01 
       3.268920256043e-07       8.525965207387e-01 
       3.306772568627e-07       8.621415118421e-01 
       3.345063190334e-07       8.717933610907e-01 
       3.383797196543e-07       8.815532647850e-01 
       3.422979721405e-07       8.914224326179e-01 
       3.462615958521e-07       9.014020878249e-01 
       3.502711161633e-07       9.114934673361e-01 
       3.543270645314e-07       9.216978219287e-01 
       3.584299785682e-07       9.320164163837e-01 
       3.625804021104e-07       9.424505296415e-01 
       3.667788852922e-07       9.530014549611e-01 
       3.710259846179e-07       9.636705000783e-01 
