1.673176e-05 6.935265e+01 6.935265e+01 
1.694846e-05 7.022131e+01 7.022131e+01 
1.716796e-05 7.110076e+01 7.110076e+01 
1.739031e-05 7.199127e+01 7.199127e+01 
1.761554e-05 7.289302e+01 7.289302e+01 
1.784368e-05 7.380605e+01 7.380605e+01 
1.807478e-05 7.473060e+01 7.473060e+01 
1.830887e-05 7.566650e+01 7.566650e+01 
1.854599e-05 7.661425e+01 7.661425e+01 
1.878619e-05 7.757399e+01 7.757399e+01 
1.902949e-05 7.854560e+01 7.854560e+01 
1.927595e-05 7.952951e+01 7.952951e+01 
1.952559e-05 8.052568e+01 8.052568e+01 
1.977847e-05 8.153457e+01 8.153457e+01 
2.003463e-05 8.255584e+01 8.255584e+01 
2.029410e-05 8.359001e+01 8.359001e+01 
2.055694e-05 8.463717e+01 8.463717e+01 
2.082317e-05 8.569726e+01 8.569726e+01 
2.109286e-05 8.677095e+01 8.677095e+01 
2.136604e-05 8.785783e+01 8.785783e+01 
2.164276e-05 8.895853e+01 8.895853e+01 
2.192306e-05 9.007305e+01 9.007305e+01 
2.220699e-05 9.120137e+01 9.120137e+01 
2.249460e-05 9.234404e+01 9.234404e+01 
2.278593e-05 9.350114e+01 9.350114e+01 
2.308104e-05 9.467251e+01 9.467251e+01 
2.337996e-05 9.585851e+01 9.585851e+01 
2.368276e-05 9.705939e+01 9.705939e+01 
2.398948e-05 9.827537e+01 9.827537e+01 
2.430018e-05 9.950672e+01 9.950672e+01 
2.461490e-05 1.007536e+02 1.007536e+02 
2.493369e-05 1.020159e+02 1.020159e+02 
2.525661e-05 1.032945e+02 1.032945e+02 
2.558372e-05 1.045883e+02 1.045883e+02 
2.591506e-05 1.058988e+02 1.058988e+02 
2.625069e-05 1.072259e+02 1.072259e+02 
2.659067e-05 1.085696e+02 1.085696e+02 
2.693505e-05 1.099301e+02 1.099301e+02 
2.728389e-05 1.113075e+02 1.113075e+02 
2.763725e-05 1.127026e+02 1.127026e+02 
2.799519e-05 1.141149e+02 1.141149e+02 
2.835776e-05 1.155451e+02 1.155451e+02 
2.872503e-05 1.169931e+02 1.169931e+02 
2.909706e-05 1.184594e+02 1.184594e+02 
2.947390e-05 1.199441e+02 1.199441e+02 
2.985562e-05 1.214473e+02 1.214473e+02 
3.024229e-05 1.229694e+02 1.229694e+02 
3.063397e-05 1.245107e+02 1.245107e+02 
3.103071e-05 1.260713e+02 1.260713e+02 
3.143260e-05 1.276515e+02 1.276515e+02 
3.183969e-05 1.292515e+02 1.292515e+02 
3.225206e-05 1.308716e+02 1.308716e+02 
3.266976e-05 1.325122e+02 1.325122e+02 
3.309287e-05 1.341737e+02 1.341737e+02 
3.352147e-05 1.358558e+02 1.358558e+02 
3.395561e-05 1.375588e+02 1.375588e+02 
3.439538e-05 1.392833e+02 1.392833e+02 
3.484084e-05 1.410296e+02 1.410296e+02 
3.529208e-05 1.427976e+02 1.427976e+02 
3.574915e-05 1.445882e+02 1.445882e+02 
3.621215e-05 1.464012e+02 1.464012e+02 
3.668114e-05 1.482368e+02 1.482368e+02 
3.715621e-05 1.500956e+02 1.500956e+02 
3.763743e-05 1.519782e+02 1.519782e+02 
3.812488e-05 1.538838e+02 1.538838e+02 
3.861864e-05 1.558140e+02 1.558140e+02 
3.911880e-05 1.577679e+02 1.577679e+02 
3.962544e-05 1.597467e+02 1.597467e+02 
4.013864e-05 1.617503e+02 1.617503e+02 
4.065848e-05 1.637793e+02 1.637793e+02 
4.118506e-05 1.658336e+02 1.658336e+02 
4.171846e-05 1.679139e+02 1.679139e+02 
4.225877e-05 1.700205e+02 1.700205e+02 
4.280607e-05 1.721533e+02 1.721533e+02 
4.336046e-05 1.743133e+02 1.743133e+02 
4.392203e-05 1.765007e+02 1.765007e+02 
4.449088e-05 1.787152e+02 1.787152e+02 
4.506709e-05 1.809578e+02 1.809578e+02 
4.565077e-05 1.832285e+02 1.832285e+02 
4.624200e-05 1.855278e+02 1.855278e+02 
4.684089e-05 1.878562e+02 1.878562e+02 
4.744754e-05 1.902143e+02 1.902143e+02 
4.806204e-05 1.926015e+02 1.926015e+02 
4.868451e-05 1.950195e+02 1.950195e+02 
4.931503e-05 1.974677e+02 1.974677e+02 
4.995372e-05 1.999465e+02 1.999465e+02 
5.060069e-05 2.024568e+02 2.024568e+02 
5.125603e-05 2.049988e+02 2.049988e+02 
5.191986e-05 2.075730e+02 2.075730e+02 
5.259228e-05 2.101799e+02 2.101799e+02 
5.327342e-05 2.128191e+02 2.128191e+02 
5.396338e-05 2.154918e+02 2.154918e+02 
5.466227e-05 2.181985e+02 2.181985e+02 
5.537021e-05 2.209397e+02 2.209397e+02 
5.608733e-05 2.237160e+02 2.237160e+02 
5.681373e-05 2.265262e+02 2.265262e+02 
5.754954e-05 2.293721e+02 2.293721e+02 
5.829488e-05 2.322543e+02 2.322543e+02 
5.904987e-05 2.351729e+02 2.351729e+02 
5.981464e-05 2.381285e+02 2.381285e+02 
6.058931e-05 2.411216e+02 2.411216e+02 
6.137402e-05 2.441526e+02 2.441526e+02 
6.216889e-05 2.472219e+02 2.472219e+02 
6.297405e-05 2.503305e+02 2.503305e+02 
6.378964e-05 2.534776e+02 2.534776e+02 
6.461580e-05 2.566655e+02 2.566655e+02 
6.545265e-05 2.598931e+02 2.598931e+02 
6.630035e-05 2.631622e+02 2.631622e+02 
6.715902e-05 2.664726e+02 2.664726e+02 
6.802881e-05 2.698250e+02 2.698250e+02 
6.890987e-05 2.732200e+02 2.732200e+02 
6.980234e-05 2.766579e+02 2.766579e+02 
7.070637e-05 2.801396e+02 2.801396e+02 
7.162210e-05 2.836655e+02 2.836655e+02 
7.254970e-05 2.872372e+02 2.872372e+02 
7.348931e-05 2.908531e+02 2.908531e+02 
7.444109e-05 2.945153e+02 2.945153e+02 
7.540519e-05 2.982238e+02 2.982238e+02 
7.638178e-05 3.019808e+02 3.019808e+02 
7.737102e-05 3.057845e+02 3.057845e+02 
7.837307e-05 3.096370e+02 3.096370e+02 
7.938810e-05 3.135392e+02 3.135392e+02 
8.041628e-05 3.174896e+02 3.174896e+02 
8.145777e-05 3.214915e+02 3.214915e+02 
8.251275e-05 3.255443e+02 3.255443e+02 
8.358139e-05 3.296492e+02 3.296492e+02 
8.466387e-05 3.338057e+02 3.338057e+02 
8.576037e-05 3.380158e+02 3.380158e+02 
8.687108e-05 3.422798e+02 3.422798e+02 
8.799617e-05 3.465983e+02 3.465983e+02 
8.913583e-05 3.509721e+02 3.509721e+02 
9.029025e-05 3.554018e+02 3.554018e+02 
9.145962e-05 3.598882e+02 3.598882e+02 
9.264413e-05 3.644321e+02 3.644321e+02 
9.384399e-05 3.690345e+02 3.690345e+02 
9.505939e-05 3.736957e+02 3.736957e+02 
9.629053e-05 3.784168e+02 3.784168e+02 
9.753761e-05 3.831982e+02 3.831982e+02 
9.880084e-05 3.880414e+02 3.880414e+02 
1.000804e-04 3.929465e+02 3.929465e+02 
1.013766e-04 3.979158e+02 3.979158e+02 
1.026896e-04 4.029483e+02 4.029483e+02 
1.040195e-04 4.080447e+02 4.080447e+02 
1.053667e-04 4.132080e+02 4.132080e+02 
1.067313e-04 4.184365e+02 4.184365e+02 
1.081136e-04 4.237332e+02 4.237332e+02 
1.095138e-04 4.290990e+02 4.290990e+02 
1.109322e-04 4.345338e+02 4.345338e+02 
1.123689e-04 4.400382e+02 4.400382e+02 
1.138242e-04 4.456130e+02 4.456130e+02 
1.152984e-04 4.512604e+02 4.512604e+02 
1.167916e-04 4.569821e+02 4.569821e+02 
1.183042e-04 4.627761e+02 4.627761e+02 
1.198364e-04 4.686466e+02 4.686466e+02 
1.213884e-04 4.745918e+02 4.745918e+02 
1.229606e-04 4.806154e+02 4.806154e+02 
1.245531e-04 4.867164e+02 4.867164e+02 
1.261662e-04 4.928970e+02 4.928970e+02 
1.278002e-04 4.991565e+02 4.991565e+02 
1.294554e-04 5.054993e+02 5.054993e+02 
1.311320e-04 5.119228e+02 5.119228e+02 
1.328303e-04 5.184314e+02 5.184314e+02 
1.345506e-04 5.250240e+02 5.250240e+02 
1.362932e-04 5.317021e+02 5.317021e+02 
1.380584e-04 5.384683e+02 5.384683e+02 
1.398464e-04 5.453214e+02 5.453214e+02 
1.416576e-04 5.522656e+02 5.522656e+02 
1.434922e-04 5.592996e+02 5.592996e+02 
1.453506e-04 5.664252e+02 5.664252e+02 
1.472331e-04 5.736442e+02 5.736442e+02 
1.491400e-04 5.809574e+02 5.809574e+02 
1.510715e-04 5.883662e+02 5.883662e+02 
1.530281e-04 5.958720e+02 5.958720e+02 
1.550100e-04 6.034764e+02 6.034764e+02 
1.570175e-04 6.111804e+02 6.111804e+02 
1.590511e-04 6.189850e+02 6.189850e+02 
1.611110e-04 6.268921e+02 6.268921e+02 
1.631976e-04 6.349029e+02 6.349029e+02 
1.653112e-04 6.430186e+02 6.430186e+02 
1.674522e-04 6.512409e+02 6.512409e+02 
1.696209e-04 6.595717e+02 6.595717e+02 
1.718177e-04 6.680115e+02 6.680115e+02 
1.740430e-04 6.765626e+02 6.765626e+02 
1.762971e-04 6.852256e+02 6.852256e+02 
1.785803e-04 6.940029e+02 6.940029e+02 
1.808932e-04 7.028958e+02 7.028958e+02 
1.832360e-04 7.119050e+02 7.119050e+02 
1.856091e-04 7.210331e+02 7.210331e+02 
1.880130e-04 7.302815e+02 7.302815e+02 
1.904480e-04 7.396515e+02 7.396515e+02 
1.929145e-04 7.491449e+02 7.491449e+02 
1.954130e-04 7.587632e+02 7.587632e+02 
1.979438e-04 7.685079e+02 7.685079e+02 
2.005074e-04 7.783813e+02 7.783813e+02 
2.031043e-04 7.883845e+02 7.883845e+02 
2.057347e-04 7.985192e+02 7.985192e+02 
2.083992e-04 8.087873e+02 8.087873e+02 
2.110983e-04 8.191910e+02 8.191910e+02 
2.138323e-04 8.297310e+02 8.297310e+02 
2.166016e-04 8.404091e+02 8.404091e+02 
2.194069e-04 8.512280e+02 8.512280e+02 
2.222485e-04 8.621887e+02 8.621887e+02 
2.251269e-04 8.732937e+02 8.732937e+02 
2.280426e-04 8.845445e+02 8.845445e+02 
2.309960e-04 8.959420e+02 8.959420e+02 
2.339877e-04 9.074896e+02 9.074896e+02 
2.370181e-04 9.191878e+02 9.191878e+02 
2.400878e-04 9.310393e+02 9.310393e+02 
2.431972e-04 9.430457e+02 9.430457e+02 
2.463469e-04 9.552087e+02 9.552087e+02 
2.495374e-04 9.675302e+02 9.675302e+02 
2.527693e-04 9.800122e+02 9.800122e+02 
2.560429e-04 9.926565e+02 9.926565e+02 
2.593590e-04 1.005465e+03 1.005465e+03 
2.627180e-04 1.018440e+03 1.018440e+03 
2.661206e-04 1.031583e+03 1.031583e+03 
2.695672e-04 1.044895e+03 1.044895e+03 
2.730584e-04 1.058379e+03 1.058379e+03 
2.765948e-04 1.072038e+03 1.072038e+03 
2.801771e-04 1.085871e+03 1.085871e+03 
2.838057e-04 1.099882e+03 1.099882e+03 
2.874814e-04 1.114073e+03 1.114073e+03 
2.912046e-04 1.128444e+03 1.128444e+03 
2.949761e-04 1.142999e+03 1.142999e+03 
2.987964e-04 1.157739e+03 1.157739e+03 
3.026662e-04 1.172666e+03 1.172666e+03 
3.065861e-04 1.187781e+03 1.187781e+03 
3.105567e-04 1.203087e+03 1.203087e+03 
3.145788e-04 1.218585e+03 1.218585e+03 
3.186530e-04 1.234278e+03 1.234278e+03 
3.227800e-04 1.250166e+03 1.250166e+03 
3.269604e-04 1.266252e+03 1.266252e+03 
3.311949e-04 1.282538e+03 1.282538e+03 
3.354843e-04 1.299025e+03 1.299025e+03 
3.398293e-04 1.315715e+03 1.315715e+03 
3.442305e-04 1.332610e+03 1.332610e+03 
3.486887e-04 1.349711e+03 1.349711e+03 
3.532046e-04 1.367020e+03 1.367020e+03 
3.577791e-04 1.384539e+03 1.384539e+03 
3.624128e-04 1.402270e+03 1.402270e+03 
3.671065e-04 1.420213e+03 1.420213e+03 
3.718609e-04 1.438371e+03 1.438371e+03 
3.766770e-04 1.456745e+03 1.456745e+03 
3.815554e-04 1.475337e+03 1.475337e+03 
3.864971e-04 1.494148e+03 1.494148e+03 
3.915027e-04 1.513180e+03 1.513180e+03 
3.965731e-04 1.532433e+03 1.532433e+03 
4.017092e-04 1.551909e+03 1.551909e+03 
4.069119e-04 1.571611e+03 1.571611e+03 
4.121819e-04 1.591538e+03 1.591538e+03 
4.175202e-04 1.611693e+03 1.611693e+03 
4.229276e-04 1.632077e+03 1.632077e+03 
4.284050e-04 1.652691e+03 1.652691e+03 
4.339534e-04 1.673536e+03 1.673536e+03 
4.395736e-04 1.694613e+03 1.694613e+03 
4.452666e-04 1.715924e+03 1.715924e+03 
4.510334e-04 1.737469e+03 1.737469e+03 
4.568748e-04 1.759250e+03 1.759250e+03 
4.627919e-04 1.781267e+03 1.781267e+03 
4.687857e-04 1.803523e+03 1.803523e+03 
4.748570e-04 1.826018e+03 1.826018e+03 
4.810070e-04 1.848753e+03 1.848753e+03 
4.872367e-04 1.871728e+03 1.871728e+03 
4.935470e-04 1.894946e+03 1.894946e+03 
4.999390e-04 1.918406e+03 1.918406e+03 
5.064139e-04 1.942110e+03 1.942110e+03 
5.129726e-04 1.966059e+03 1.966059e+03 
5.196162e-04 1.990253e+03 1.990253e+03 
5.263459e-04 2.014694e+03 2.014694e+03 
5.331627e-04 2.039383e+03 2.039383e+03 
5.400678e-04 2.064320e+03 2.064320e+03 
5.470624e-04 2.089506e+03 2.089506e+03 
5.541475e-04 2.114942e+03 2.114942e+03 
5.613244e-04 2.140630e+03 2.140630e+03 
5.685943e-04 2.166569e+03 2.166569e+03 
5.759583e-04 2.192762e+03 2.192762e+03 
5.834177e-04 2.219208e+03 2.219208e+03 
5.909736e-04 2.245910e+03 2.245910e+03 
5.986275e-04 2.272868e+03 2.272868e+03 
6.063805e-04 2.300083e+03 2.300083e+03 
6.142338e-04 2.327556e+03 2.327556e+03 
6.221889e-04 2.355288e+03 2.355288e+03 
6.302471e-04 2.383281e+03 2.383281e+03 
6.384095e-04 2.411535e+03 2.411535e+03 
6.466777e-04 2.440053e+03 2.440053e+03 
6.550530e-04 2.468834e+03 2.468834e+03 
6.635368e-04 2.497881e+03 2.497881e+03 
6.721304e-04 2.527196e+03 2.527196e+03 
6.808353e-04 2.556779e+03 2.556779e+03 
6.896530e-04 2.586632e+03 2.586632e+03 
6.985849e-04 2.616757e+03 2.616757e+03 
7.076324e-04 2.647156e+03 2.647156e+03 
7.167971e-04 2.677830e+03 2.677830e+03 
7.260805e-04 2.708782e+03 2.708782e+03 
7.354842e-04 2.740013e+03 2.740013e+03 
7.450096e-04 2.771526e+03 2.771526e+03 
7.546584e-04 2.803322e+03 2.803322e+03 
7.644322e-04 2.835404e+03 2.835404e+03 
7.743325e-04 2.867775e+03 2.867775e+03 
7.843611e-04 2.900436e+03 2.900436e+03 
7.945196e-04 2.933391e+03 2.933391e+03 
8.048096e-04 2.966642e+03 2.966642e+03 
8.152329e-04 3.000192e+03 3.000192e+03 
8.257912e-04 3.034044e+03 3.034044e+03 
8.364862e-04 3.068201e+03 3.068201e+03 
8.473197e-04 3.102666e+03 3.102666e+03 
8.582936e-04 3.137444e+03 3.137444e+03 
8.694095e-04 3.172535e+03 3.172535e+03 
8.806695e-04 3.207944e+03 3.207944e+03 
8.920752e-04 3.243676e+03 3.243676e+03 
9.036287e-04 3.279733e+03 3.279733e+03 
9.153318e-04 3.316121e+03 3.316121e+03 
9.271865e-04 3.352844e+03 3.352844e+03 
9.391947e-04 3.389900e+03 3.389900e+03 
9.513585e-04 3.427301e+03 3.427301e+03 
9.636798e-04 3.465049e+03 3.465049e+03 
9.761606e-04 3.503145e+03 3.503145e+03 
9.888031e-04 3.541597e+03 3.541597e+03 
1.001609e-03 3.580409e+03 3.499433e+03 
1.014581e-03 3.619586e+03 3.538557e+03 
1.027722e-03 3.659132e+03 3.578051e+03 
1.041032e-03 3.699052e+03 3.617919e+03 
1.054514e-03 3.739353e+03 3.658168e+03 
1.068172e-03 3.780037e+03 3.698801e+03 
1.082006e-03 3.821111e+03 3.739826e+03 
1.096019e-03 3.862578e+03 3.781243e+03 
1.110214e-03 3.904444e+03 3.823060e+03 
1.124593e-03 3.946717e+03 3.865285e+03 
1.139158e-03 3.989405e+03 3.907925e+03 
1.153911e-03 4.032506e+03 3.950978e+03 
1.168856e-03 4.076028e+03 3.994453e+03 
1.183994e-03 4.119978e+03 4.038356e+03 
1.199328e-03 4.164364e+03 4.082696e+03 
1.214861e-03 4.209183e+03 4.127470e+03 
1.230595e-03 4.254454e+03 4.172696e+03 
1.246532e-03 4.300172e+03 4.218370e+03 
1.262677e-03 4.346347e+03 4.264500e+03 
1.279030e-03 4.392985e+03 4.311094e+03 
1.295595e-03 4.440088e+03 4.358155e+03 
1.312374e-03 4.487668e+03 4.405691e+03 
1.329371e-03 4.535723e+03 4.453704e+03 
1.346588e-03 4.584265e+03 4.502205e+03 
1.364028e-03 4.633301e+03 4.551199e+03 
1.381694e-03 4.682834e+03 4.600690e+03 
1.399589e-03 4.732865e+03 4.650682e+03 
1.417715e-03 4.783410e+03 4.701186e+03 
1.436076e-03 4.834468e+03 4.752204e+03 
1.454675e-03 4.886041e+03 4.803738e+03 
1.473515e-03 4.938147e+03 4.855805e+03 
1.492599e-03 4.990784e+03 4.908402e+03 
1.511930e-03 5.043956e+03 4.961537e+03 
1.531512e-03 5.097668e+03 5.015210e+03 
1.551347e-03 5.151930e+03 5.069435e+03 
1.571438e-03 5.206740e+03 5.124208e+03 
1.591791e-03 5.262111e+03 5.179543e+03 
1.612406e-03 5.318046e+03 5.235442e+03 
1.633289e-03 5.374547e+03 5.291907e+03 
1.654442e-03 5.431626e+03 5.348950e+03 
1.675869e-03 5.489283e+03 5.406571e+03 
1.697574e-03 5.547526e+03 5.464779e+03 
1.719559e-03 5.606360e+03 5.523579e+03 
1.741830e-03 5.665787e+03 5.582971e+03 
1.764389e-03 5.725813e+03 5.642964e+03 
1.787240e-03 5.786445e+03 5.703562e+03 
1.810387e-03 5.847684e+03 5.764768e+03 
1.833833e-03 5.909539e+03 5.826590e+03 
1.857584e-03 5.972007e+03 5.889026e+03 
1.881642e-03 6.035100e+03 5.952086e+03 
1.906011e-03 6.098818e+03 6.015772e+03 
1.930697e-03 6.163164e+03 6.080087e+03 
1.955702e-03 6.228145e+03 6.145037e+03 
1.981030e-03 6.293766e+03 6.210627e+03 
2.006687e-03 6.360029e+03 6.276860e+03 
2.032676e-03 6.426933e+03 6.343733e+03 
2.059002e-03 6.494488e+03 6.411258e+03 
2.085669e-03 6.562695e+03 6.479435e+03 
2.112681e-03 6.631556e+03 6.548267e+03 
2.140043e-03 6.701073e+03 6.617756e+03 
2.167759e-03 6.771255e+03 6.687909e+03 
2.195834e-03 6.842099e+03 6.758724e+03 
2.224273e-03 6.913610e+03 6.830207e+03 
2.253080e-03 6.985790e+03 6.902359e+03 
2.282260e-03 7.058639e+03 6.975181e+03 
2.311818e-03 7.132164e+03 7.048679e+03 
2.341759e-03 7.206365e+03 7.122853e+03 
2.372088e-03 7.281241e+03 7.197703e+03 
2.402809e-03 7.356797e+03 7.273233e+03 
2.433929e-03 7.433035e+03 7.349444e+03 
2.465451e-03 7.509954e+03 7.426338e+03 
2.497382e-03 7.587557e+03 7.503915e+03 
2.529726e-03 7.665843e+03 7.582177e+03 
2.562489e-03 7.744815e+03 7.661124e+03 
2.595676e-03 7.824473e+03 7.740757e+03 
2.629294e-03 7.904817e+03 7.821077e+03 
2.663346e-03 7.985848e+03 7.902084e+03 
2.697840e-03 8.067565e+03 7.983777e+03 
2.732780e-03 8.149970e+03 8.066158e+03 
2.768173e-03 8.233061e+03 8.149226e+03 
2.804024e-03 8.316837e+03 8.232980e+03 
2.840340e-03 8.401298e+03 8.317418e+03 
2.877126e-03 8.486444e+03 8.402542e+03 
2.914388e-03 8.572273e+03 8.488348e+03 
2.952133e-03 8.658782e+03 8.574835e+03 
2.990367e-03 8.745973e+03 8.662004e+03 
3.029096e-03 8.833840e+03 8.749850e+03 
3.068327e-03 8.922385e+03 8.838373e+03 
3.108065e-03 9.011603e+03 8.927571e+03 
3.148319e-03 9.101491e+03 9.017438e+03 
3.189093e-03 9.192047e+03 9.107974e+03 
3.230396e-03 9.283268e+03 9.199175e+03 
3.272234e-03 9.375151e+03 9.291038e+03 
3.314613e-03 9.467692e+03 9.383559e+03 
3.357542e-03 9.560887e+03 9.476735e+03 
3.401026e-03 9.654731e+03 9.570559e+03 
3.445073e-03 9.749220e+03 9.665029e+03 
3.489691e-03 9.844349e+03 9.760140e+03 
3.534887e-03 9.940114e+03 9.855886e+03 
3.580669e-03 1.003651e+04 9.952262e+03 
3.627043e-03 1.013353e+04 1.004926e+04 
3.674017e-03 1.023116e+04 1.014688e+04 
3.721600e-03 1.032941e+04 1.024511e+04 
3.769800e-03 1.042826e+04 1.034394e+04 
3.818623e-03 1.052771e+04 1.044338e+04 
3.868079e-03 1.062775e+04 1.054340e+04 
3.918176e-03 1.072837e+04 1.064400e+04 
3.968921e-03 1.082957e+04 1.074518e+04 
4.020324e-03 1.093133e+04 1.084693e+04 
4.072392e-03 1.103365e+04 1.094923e+04 
4.125134e-03 1.113652e+04 1.105209e+04 
4.178560e-03 1.123992e+04 1.115548e+04 
4.232677e-03 1.134386e+04 1.125939e+04 
4.287496e-03 1.144831e+04 1.136383e+04 
4.343024e-03 1.155327e+04 1.146878e+04 
4.399272e-03 1.165873e+04 1.157422e+04 
4.456248e-03 1.176467e+04 1.168014e+04 
4.513962e-03 1.187108e+04 1.178654e+04 
4.572423e-03 1.197796e+04 1.189340e+04 
4.631642e-03 1.208528e+04 1.200071e+04 
4.691627e-03 1.219303e+04 1.210845e+04 
4.752390e-03 1.230121e+04 1.221662e+04 
4.813939e-03 1.240980e+04 1.232519e+04 
4.876286e-03 1.251877e+04 1.243415e+04 
4.939440e-03 1.262813e+04 1.254349e+04 
5.003412e-03 1.273784e+04 1.261618e+04 
5.068212e-03 1.284790e+04 1.272543e+04 
5.133852e-03 1.295829e+04 1.283499e+04 
5.200341e-03 1.306900e+04 1.294485e+04 
5.267692e-03 1.317999e+04 1.305499e+04 
5.335916e-03 1.329127e+04 1.316539e+04 
5.405022e-03 1.340281e+04 1.327604e+04 
5.475024e-03 1.351464e+04 1.338696e+04 
5.545932e-03 1.362657e+04 1.349797e+04 
5.617759e-03 1.373876e+04 1.360923e+04 
5.690516e-03 1.385114e+04 1.372065e+04 
5.764215e-03 1.396368e+04 1.383221e+04 
5.838869e-03 1.407633e+04 1.394387e+04 
5.914490e-03 1.418911e+04 1.405565e+04 
5.991090e-03 1.430199e+04 1.416749e+04 
6.068682e-03 1.441495e+04 1.427941e+04 
6.147279e-03 1.452793e+04 1.439133e+04 
6.226894e-03 1.464093e+04 1.450325e+04 
6.307540e-03 1.475393e+04 1.461515e+04 
6.389230e-03 1.486690e+04 1.472700e+04 
6.471979e-03 1.497982e+04 1.483878e+04 
6.555799e-03 1.509265e+04 1.495046e+04 
6.640705e-03 1.520537e+04 1.506200e+04 
6.726710e-03 1.531795e+04 1.517339e+04 
6.813830e-03 1.543037e+04 1.528459e+04 
6.902077e-03 1.554259e+04 1.539557e+04 
6.991468e-03 1.565458e+04 1.550631e+04 
7.082016e-03 1.576630e+04 1.561675e+04 
7.173737e-03 1.587774e+04 1.572690e+04 
7.266646e-03 1.598888e+04 1.583672e+04 
7.360758e-03 1.609967e+04 1.594617e+04 
7.456089e-03 1.621006e+04 1.605521e+04 
7.552654e-03 1.632007e+04 1.616383e+04 
7.650471e-03 1.642960e+04 1.627197e+04 
7.749554e-03 1.653863e+04 1.637957e+04 
7.849920e-03 1.664713e+04 1.648664e+04 
7.951586e-03 1.675509e+04 1.659313e+04 
8.054569e-03 1.686243e+04 1.669899e+04 
8.158886e-03 1.696916e+04 1.680420e+04 
8.264554e-03 1.707520e+04 1.690872e+04 
8.371590e-03 1.718053e+04 1.701250e+04 
8.480013e-03 1.728512e+04 1.711551e+04 
8.589839e-03 1.738892e+04 1.721771e+04 
8.701088e-03 1.749189e+04 1.731906e+04 
8.813778e-03 1.759397e+04 1.741951e+04 
8.927928e-03 1.769514e+04 1.751902e+04 
9.043556e-03 1.779534e+04 1.761753e+04 
9.160681e-03 1.789456e+04 1.771504e+04 
9.279323e-03 1.799273e+04 1.781149e+04 
9.399502e-03 1.808980e+04 1.790681e+04 
9.521237e-03 1.818573e+04 1.800097e+04 
9.644549e-03 1.828048e+04 1.809393e+04 
9.769458e-03 1.837400e+04 1.818563e+04 
9.895985e-03 1.846624e+04 1.827603e+04 
1.002415e-02 1.855715e+04 1.836509e+04 
1.015398e-02 1.864670e+04 1.845276e+04 
1.028548e-02 1.873482e+04 1.853898e+04 
1.041869e-02 1.882146e+04 1.862371e+04 
1.055363e-02 1.890657e+04 1.870687e+04 
1.069031e-02 1.899013e+04 1.878847e+04 
1.082876e-02 1.907204e+04 1.886840e+04 
1.096901e-02 1.915229e+04 1.894665e+04 
1.111107e-02 1.923080e+04 1.902314e+04 
1.125497e-02 1.930753e+04 1.909783e+04 
1.140074e-02 1.938242e+04 1.917066e+04 
1.154839e-02 1.945542e+04 1.924159e+04 
1.169796e-02 1.952647e+04 1.931055e+04 
1.184946e-02 1.959553e+04 1.937750e+04 
1.200293e-02 1.966253e+04 1.944237e+04 
1.215838e-02 1.972742e+04 1.950512e+04 
1.231585e-02 1.979013e+04 1.956568e+04 
1.247535e-02 1.985064e+04 1.962401e+04 
1.263692e-02 1.990887e+04 1.968006e+04 
1.280059e-02 1.996477e+04 1.973376e+04 
1.296637e-02 2.001827e+04 1.978505e+04 
1.313430e-02 2.006933e+04 1.983387e+04 
1.330441e-02 2.011790e+04 1.988021e+04 
