# Matter power spectrum P(k) at redshift z=0.5
# for k=1.05175e-05 to 30.0945 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051748324238e-05       2.671195333911e+01 
       1.063926995852e-05       2.701102820592e+01 
       1.076246689836e-05       2.731345383968e+01 
       1.088709039153e-05       2.761929529392e+01 
       1.101315695674e-05       2.792848553511e+01 
       1.114068330398e-05       2.824123107111e+01 
       1.126968633672e-05       2.855743628448e+01 
       1.140018315418e-05       2.887713476632e+01 
       1.153219105357e-05       2.920050056473e+01 
       1.166572753239e-05       2.952740007648e+01 
       1.180081029076e-05       2.985798666094e+01 
       1.193745723375e-05       3.019230993312e+01 
       1.207568647377e-05       3.053035359663e+01 
       1.221551633295e-05       3.087218002012e+01 
       1.235696534559e-05       3.121789288949e+01 
       1.250005226060e-05       3.156743660976e+01 
       1.264479604400e-05       3.192088367011e+01 
       1.279121588142e-05       3.227825817953e+01 
       1.293933118064e-05       3.263966777586e+01 
       1.308916157420e-05       3.300511413707e+01 
       1.324072692195e-05       3.337466804276e+01 
       1.339404731371e-05       3.374841348262e+01 
       1.354914307194e-05       3.412629355008e+01 
       1.370603475440e-05       3.450840341615e+01 
       1.386474315692e-05       3.489473314030e+01 
       1.402528931613e-05       3.528545099398e+01 
       1.418769451225e-05       3.568060180577e+01 
       1.435198027191e-05       3.608012389834e+01 
       1.451816837101e-05       3.648405070449e+01 
       1.468628083760e-05       3.689263168053e+01 
       1.485633995480e-05       3.730567624973e+01 
       1.502836826378e-05       3.772339254095e+01 
       1.520238856669e-05       3.814579666982e+01 
       1.537842392974e-05       3.857297697120e+01 
       1.555649768622e-05       3.900489540663e+01 
       1.573663343963e-05       3.944165989798e+01 
       1.591885506674e-05       3.988330523589e+01 
       1.610318672086e-05       4.032986296099e+01 
       1.628965283493e-05       4.078150000975e+01 
       1.647827812484e-05       4.123810807000e+01 
       1.666908759267e-05       4.169988011142e+01 
       1.686210653001e-05       4.216685814360e+01 
       1.705736052130e-05       4.263904979612e+01 
       1.725487544725e-05       4.311654184031e+01 
       1.745467748825e-05       4.359936174236e+01 
       1.765679312785e-05       4.408751870077e+01 
       1.786124915625e-05       4.458128374148e+01 
       1.806807267388e-05       4.508051349238e+01 
       1.827729109497e-05       4.558532510253e+01 
       1.848893215120e-05       4.609580939840e+01 
       1.870302389535e-05       4.661198724900e+01 
       1.891959470507e-05       4.713400995671e+01 
       1.913867328658e-05       4.766184242079e+01 
       1.936028867849e-05       4.819553621622e+01 
       1.958447025570e-05       4.873522321959e+01 
       1.981124773323e-05       4.928099747831e+01 
       2.004065117019e-05       4.983294120737e+01 
       2.027271097376e-05       5.039104610254e+01 
       2.050745790320e-05       5.095537112831e+01 
       2.074492307398e-05       5.152595801125e+01 
       2.098513796184e-05       5.210303558744e+01 
       2.122813440701e-05       5.268658495255e+01 
       2.147394461839e-05       5.327663639055e+01 
       2.172260117788e-05       5.387329205420e+01 
       2.197413704463e-05       5.447668285016e+01 
       2.222858555944e-05       5.508679090178e+01 
       2.248598044918e-05       5.570371310801e+01 
       2.274635583129e-05       5.632770806445e+01 
       2.300974621821e-05       5.695856008898e+01 
       2.327618652208e-05       5.759641219000e+01 
       2.354571205926e-05       5.824148413098e+01 
       2.381835855506e-05       5.889386473832e+01 
       2.409416214850e-05       5.955347934617e+01 
       2.437315939703e-05       6.022051671267e+01 
       2.465538728143e-05       6.089508142093e+01 
       2.494088321072e-05       6.157706363250e+01 
       2.522968502706e-05       6.226695584149e+01 
       2.552183101082e-05       6.296435467092e+01 
       2.581735988564e-05       6.366956045579e+01 
       2.611631082355e-05       6.438284513235e+01 
       2.641872345017e-05       6.510393788236e+01 
       2.672463784996e-05       6.583329695214e+01 
       2.703409457156e-05       6.657078068362e+01 
       2.734713463311e-05       6.731653172669e+01 
       2.766379952773e-05       6.807057072094e+01 
       2.798413122902e-05       6.883313330189e+01 
       2.830817219659e-05       6.960421392965e+01 
       2.863596538172e-05       7.038397053689e+01 
       2.896755423304e-05       7.117247387235e+01 
       2.930298270231e-05       7.196982333321e+01 
       2.964229525019e-05       7.277611864031e+01 
       2.998553685219e-05       7.359146062560e+01 
       3.033275300463e-05       7.441595117644e+01 
       3.068398973063e-05       7.524969699039e+01 
       3.103929358622e-05       7.609280067932e+01 
       3.139871166656e-05       7.694535565309e+01 
       3.176229161213e-05       7.780750426990e+01 
       3.213008161504e-05       7.867930879354e+01 
       3.250213042547e-05       7.956093730758e+01 
       3.287848735808e-05       8.045234934709e+01 
       3.325920229858e-05       8.135387836418e+01 
       3.364432571031e-05       8.226549245005e+01 
       3.403390864098e-05       8.318733796381e+01 
       3.442800272937e-05       8.411953734383e+01 
       3.482666021224e-05       8.506219495777e+01 
       3.522993393119e-05       8.601543195777e+01 
       3.563787733973e-05       8.697940943824e+01 
       3.605054451030e-05       8.795418799424e+01 
       3.646799014150e-05       8.893991811163e+01 
       3.689026956530e-05       8.993671391603e+01 
       3.731743875436e-05       9.094470545933e+01 
       3.774955432952e-05       9.196402675415e+01 
       3.818667356721e-05       9.299480214442e+01 
       3.862885440712e-05       9.403715999663e+01 
       3.907615545984e-05       9.509122862693e+01 
       3.952863601464e-05       9.615714445038e+01 
       3.998635604732e-05       9.723504147856e+01 
       4.044937622819e-05       9.832503738899e+01 
       4.091775793007e-05       9.942732009775e+01 
       4.139156323644e-05       1.005419884813e+02 
       4.187085494968e-05       1.016691522242e+02 
       4.235569659939e-05       1.028089972265e+02 
       4.284615245081e-05       1.039616839917e+02 
       4.334228751333e-05       1.051273346973e+02 
       4.384416754911e-05       1.063060886098e+02 
       4.435185908181e-05       1.074980970346e+02 
       4.486542940539e-05       1.087035201849e+02 
       4.538494659304e-05       1.099226055414e+02 
       4.591047950620e-05       1.111552009004e+02 
       4.644209780369e-05       1.124017634858e+02 
       4.697987195094e-05       1.136624757741e+02 
       4.752387322933e-05       1.149371636018e+02 
       4.807417374565e-05       1.162263619141e+02 
       4.863084644162e-05       1.175299483681e+02 
       4.919396510361e-05       1.188483691766e+02 
       4.976360437239e-05       1.201815634659e+02 
       5.033983975302e-05       1.215296777435e+02 
       5.092274762490e-05       1.228930340579e+02 
       5.151240525181e-05       1.242718414500e+02 
       5.210889079224e-05       1.256660891037e+02 
       5.271228330970e-05       1.270761155361e+02 
       5.332266278322e-05       1.285019255176e+02 
       5.394011011793e-05       1.299438241856e+02 
       5.456470715582e-05       1.314021482383e+02 
       5.519653668653e-05       1.328767220855e+02 
