# Matter power spectrum P(k) at redshift z=0
# for k=1.07642e-05 to 30.0995 h/Mpc,
# number of wavenumbers equal to 1158
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.076424809425e-05       4.123747347561e+01 
       1.088889221270e-05       4.169913211799e+01 
       1.101497964202e-05       4.216594358262e+01 
       1.114252709496e-05       4.263801591855e+01 
       1.127155147779e-05       4.311534445865e+01 
       1.140206989257e-05       4.359802388614e+01 
       1.153409963936e-05       4.408610968210e+01 
       1.166765821856e-05       4.457969550300e+01 
       1.180276333322e-05       4.507878384357e+01 
       1.193943289138e-05       4.558339465216e+01 
       1.207768500843e-05       4.609372260757e+01 
       1.221753800955e-05       4.660980488860e+01 
       1.235901043210e-05       4.713153638897e+01 
       1.250212102810e-05       4.765917064107e+01 
       1.264688876670e-05       4.819272139728e+01 
       1.279333283670e-05       4.873223817589e+01 
       1.294147264911e-05       4.927780825943e+01 
       1.309132783971e-05       4.982948375996e+01 
       1.324291827163e-05       5.038743579608e+01 
       1.339626403803e-05       5.095153288303e+01 
       1.355138546471e-05       5.152184734121e+01 
       1.370830311285e-05       5.209865787162e+01 
       1.386703778173e-05       5.268186027289e+01 
       1.402761051144e-05       5.327168958828e+01 
       1.419004258574e-05       5.386803765646e+01 
       1.435435553480e-05       5.447114971287e+01 
       1.452057113815e-05       5.508091910180e+01 
       1.468871142747e-05       5.569754373564e+01 
       1.485879868958e-05       5.632113268351e+01 
       1.503085546937e-05       5.695164628229e+01 
       1.520490457276e-05       5.758918575852e+01 
       1.538096906979e-05       5.823395971826e+01 
       1.555907229760e-05       5.888573672975e+01 
       1.573923786360e-05       5.954508935650e+01 
       1.592148964853e-05       6.021173510958e+01 
       1.610585180966e-05       6.088577048310e+01 
       1.629234878401e-05       6.156738187655e+01 
       1.648100529154e-05       6.225658183047e+01 
       1.667184633847e-05       6.295364172252e+01 
       1.686489722057e-05       6.365836339889e+01 
       1.706018352654e-05       6.437093151080e+01 
       1.725773114135e-05       6.509184040041e+01 
       1.745756624973e-05       6.582021327578e+01 
       1.765971533961e-05       6.655666020504e+01 
       1.786420520563e-05       6.730231031571e+01 
       1.807106295269e-05       6.805568260518e+01 
       1.828031599958e-05       6.881760180124e+01 
       1.849199208256e-05       6.958787177616e+01 
       1.870611925905e-05       7.036703993427e+01 
       1.892272591139e-05       7.115474140232e+01 
       1.914184075055e-05       7.195125776904e+01 
       1.936349281998e-05       7.275674228167e+01 
       1.958771149940e-05       7.357126875287e+01 
       1.981452650876e-05       7.439502209153e+01 
       2.004396791215e-05       7.522773601035e+01 
       2.027606612177e-05       7.606976623453e+01 
       2.051085190200e-05       7.692147998726e+01 
       2.074835637343e-05       7.778236318848e+01 
       2.098861101703e-05       7.865332488488e+01 
       2.123164767828e-05       7.953388157462e+01 
       2.147749857143e-05       8.042450192914e+01 
       2.172619628376e-05       8.132472827213e+01 
       2.197777377987e-05       8.223511291697e+01 
       2.223226440608e-05       8.315569522040e+01 
       2.248970189487e-05       8.408663782853e+01 
       2.275012036928e-05       8.502795744680e+01 
       2.301355434750e-05       8.597983283847e+01 
       2.328003874743e-05       8.694238102555e+01 
       2.354960889127e-05       8.791569061203e+01 
       2.382230051027e-05       8.889981272631e+01 
       2.409814974939e-05       8.989516127998e+01 
       2.437719317216e-05       9.090188824656e+01 
       2.465946776548e-05       9.191872297745e+01 
       2.494501094455e-05       9.294800417382e+01 
       2.523386055779e-05       9.398869402006e+01 
       2.552605489192e-05       9.504101993977e+01 
       2.582163267698e-05       9.610515047554e+01 
       2.612063309148e-05       9.718105133092e+01 
       2.642309576760e-05       9.826845223725e+01 
       2.672906079645e-05       9.936904191549e+01 
       2.703856873335e-05       1.004814660352e+02 
       2.735166060325e-05       1.016061112537e+02 
       2.766837790614e-05       1.027432568022e+02 
       2.798876262255e-05       1.038939184569e+02 
       2.831285721912e-05       1.050567825731e+02 
       2.864070465426e-05       1.062328602794e+02 
       2.897234838378e-05       1.074220981444e+02 
       2.930783236669e-05       1.086248766352e+02 
       2.964720107103e-05       1.098407197868e+02 
       2.999049947977e-05       1.110705416941e+02 
       3.033777309673e-05       1.123139836252e+02 
       3.068906795265e-05       1.135713124874e+02 
       3.104443061129e-05       1.148427267076e+02 
       3.140390817557e-05       1.161283297596e+02 
