# Matter power spectrum P(k) at redshift z=0
# for k=1.08312e-05 to 30.2868 h/Mpc,
# number of wavenumbers equal to 1158
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.083123087395e-05       4.008509102798e+01 
       1.095665061644e-05       4.053385951683e+01 
       1.108352265109e-05       4.098762800099e+01 
       1.121186379467e-05       4.144649181953e+01 
       1.134169105865e-05       4.191046507786e+01 
       1.147302165149e-05       4.237963433621e+01 
       1.160587298093e-05       4.285409573310e+01 
       1.174026265625e-05       4.333388332178e+01 
       1.187620849068e-05       4.381897327514e+01 
       1.201372850368e-05       4.430954931327e+01 
       1.215284092338e-05       4.480559333341e+01 
       1.229356418898e-05       4.530702127764e+01 
       1.243591695320e-05       4.581444335027e+01 
       1.257991808474e-05       4.632730079494e+01 
       1.272558667079e-05       4.684596696967e+01 
       1.287294201958e-05       4.737044128852e+01 
       1.302200366288e-05       4.790074224572e+01 
       1.317279135867e-05       4.843699241146e+01 
       1.332532509368e-05       4.897920186509e+01 
       1.347962508610e-05       4.952757609447e+01 
       1.363571178823e-05       5.008205041761e+01 
       1.379360588918e-05       5.064267510925e+01 
       1.395332831765e-05       5.120967071782e+01 
       1.411490024468e-05       5.178291391789e+01 
       1.427834308645e-05       5.236266593755e+01 
       1.444367850713e-05       5.294889546091e+01 
       1.461092842174e-05       5.354167702504e+01 
       1.478011499910e-05       5.414114600635e+01 
       1.495126066469e-05       5.474714108712e+01 
       1.512438810368e-05       5.536003571376e+01 
       1.529952026394e-05       5.597982946882e+01 
       1.547668035903e-05       5.660650061718e+01 
       1.565589187134e-05       5.724022965519e+01 
       1.583717855516e-05       5.788096314150e+01 
       1.602056443985e-05       5.852901938494e+01 
       1.620607383300e-05       5.918421980377e+01 
       1.639373132368e-05       5.984684432315e+01 
       1.658356178569e-05       6.051674354307e+01 
       1.677559038086e-05       6.119441498553e+01 
       1.696984256235e-05       6.187932693873e+01 
       1.716634407810e-05       6.257209800761e+01 
       1.736512097416e-05       6.327253360538e+01 
       1.756619959820e-05       6.398081497615e+01 
       1.776960660297e-05       6.469720324963e+01 
       1.797536894985e-05       6.542140473103e+01 
       1.818351391241e-05       6.615387478027e+01 
       1.839406908004e-05       6.689439329956e+01 
       1.860706236160e-05       6.764324442654e+01 
       1.882252198913e-05       6.840052049367e+01 
       1.904047652156e-05       6.916621828833e+01 
       1.926095484853e-05       6.994057826889e+01 
       1.948398619420e-05       7.072356982338e+01 
       1.970960012113e-05       7.151536054088e+01 
       1.993782653422e-05       7.231594306787e+01 
       2.016869568461e-05       7.312549306245e+01 
       2.040223817378e-05       7.394420057434e+01 
       2.063848495751e-05       7.477192877677e+01 
       2.087746735007e-05       7.560893386729e+01 
       2.111921702831e-05       7.645550384249e+01 
       2.136376603589e-05       7.731129287524e+01 
       2.161114678753e-05       7.817677170515e+01 
       2.186139207326e-05       7.905215510274e+01 
       2.211453506283e-05       7.993692088891e+01 
       2.237060931006e-05       8.083196353222e+01 
       2.262964875734e-05       8.173683064110e+01 
       2.289168774004e-05       8.265174371243e+01 
       2.315676099116e-05       8.357696942502e+01 
       2.342490364586e-05       8.451276288364e+01 
       2.369615124617e-05       8.545873542390e+01 
       2.397053974566e-05       8.641550887690e+01 
       2.424810551423e-05       8.738293186766e+01 
       2.452888534292e-05       8.836126514745e+01 
       2.481291644880e-05       8.935034447116e+01 
       2.510023647987e-05       9.035060454769e+01 
       2.539088352010e-05       9.136203684530e+01 
       2.568489609444e-05       9.238482018373e+01 
       2.598231317394e-05       9.341902416844e+01 
       2.628317418090e-05       9.446486231445e+01 
       2.658751899414e-05       9.552249887213e+01 
       2.689538795421e-05       9.659174296243e+01 
       2.720682186883e-05       9.767305639530e+01 
       2.752186201822e-05       9.876649582394e+01 
       2.784055016060e-05       9.987215809241e+01 
       2.816292853776e-05       1.009903338099e+02 
       2.848903988059e-05       1.021208895882e+02 
       2.881892741479e-05       1.032639929256e+02 
       2.915263486661e-05       1.044201053930e+02 
       2.949020646861e-05       1.055891250713e+02 
       2.983168696552e-05       1.067711403513e+02 
       3.017712162024e-05       1.079662291824e+02 
       3.052655621973e-05       1.091749040501e+02 
       3.088003708119e-05       1.103968721352e+02 
       3.123761105812e-05       1.116327434992e+02 
       3.159932554655e-05       1.128827232294e+02 
       3.196522849136e-05       1.141461992299e+02 
       3.233536839259e-05       1.154241092649e+02 
       3.270979431187e-05       1.167160586347e+02 
       3.308855587895e-05       1.180225867928e+02 
       3.347170329828e-05       1.193440717496e+02 
       3.385928735562e-05       1.206799881957e+02 
       3.425135942483e-05       1.220309333974e+02 
       3.464797147463e-05       1.233968659600e+02 
