# Matter power spectrum P(k) at redshift z=0
# for k=1.0561e-05 to 30.219 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.056098367146e-05       4.460024092476e+01 
       1.068327409882e-05       4.509954715137e+01 
       1.080698058260e-05       4.560444346104e+01 
       1.093211951994e-05       4.611498951712e+01 
       1.105870749788e-05       4.663125691062e+01 
       1.118676129553e-05       4.715330041839e+01 
       1.131629788627e-05       4.768118739264e+01 
       1.144733444003e-05       4.821498054830e+01 
       1.157988832558e-05       4.875475400465e+01 
       1.171397711278e-05       4.930057053811e+01 
       1.184961857496e-05       4.985249301381e+01 
       1.198683069124e-05       5.041059953446e+01 
       1.212563164895e-05       5.097494498803e+01 
       1.226603984601e-05       5.154560586648e+01 
       1.240807389335e-05       5.212266430654e+01 
       1.255175261745e-05       5.270619267716e+01 
       1.269709506277e-05       5.329624727798e+01 
       1.284412049428e-05       5.389289296336e+01 
       1.299284840006e-05       5.449624234641e+01 
       1.314329849381e-05       5.510633379902e+01 
       1.329549071754e-05       5.572322759459e+01 
       1.344944524417e-05       5.634707911634e+01 
       1.360518248020e-05       5.697788841000e+01 
       1.376272306842e-05       5.761576052768e+01 
       1.392208789068e-05       5.826077049901e+01 
       1.408329807062e-05       5.891299116299e+01 
       1.424637497645e-05       5.957254047103e+01 
       1.441134022386e-05       6.023945458976e+01 
       1.457821567881e-05       6.091383968446e+01 
       1.474702346045e-05       6.159577602765e+01 
       1.491778594408e-05       6.228534214650e+01 
       1.509052576408e-05       6.298263362622e+01 
       1.526526581693e-05       6.368772825633e+01 
       1.544202926422e-05       6.440071529155e+01 
       1.562083953576e-05       6.512168325209e+01 
       1.580172033267e-05       6.585072566436e+01 
       1.598469563049e-05       6.658792853214e+01 
       1.616978968240e-05       6.733337964481e+01 
       1.635702702242e-05       6.808717934173e+01 
       1.654643246865e-05       6.884941757724e+01 
       1.673803112659e-05       6.962018961729e+01 
       1.693184839242e-05       7.039959073438e+01 
       1.712790995641e-05       7.118771554409e+01 
       1.732624180632e-05       7.198465785986e+01 
       1.752687023082e-05       7.279054269776e+01 
