# Matter power spectrum P(k) at redshift z=0.5
# for k=1.0561e-05 to 30.219 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.056098367146e-05       2.601067039511e+01 
       1.068327409882e-05       2.630186836167e+01 
       1.080698058260e-05       2.659630902677e+01 
       1.093211951994e-05       2.689407068971e+01 
       1.105870749788e-05       2.719514859591e+01 
       1.118676129553e-05       2.749959755473e+01 
       1.131629788627e-05       2.780745816841e+01 
       1.144733444003e-05       2.811877155273e+01 
       1.157988832558e-05       2.843355862367e+01 
       1.171397711278e-05       2.875188111658e+01 
       1.184961857496e-05       2.907376271962e+01 
       1.198683069124e-05       2.939924216154e+01 
       1.212563164895e-05       2.972836547247e+01 
       1.226603984601e-05       3.006117841336e+01 
       1.240807389335e-05       3.039771659848e+01 
       1.255175261745e-05       3.073802306452e+01 
       1.269709506277e-05       3.108214639812e+01 
       1.284412049428e-05       3.143010213076e+01 
       1.299284840006e-05       3.178197028184e+01 
       1.314329849381e-05       3.213777580981e+01 
       1.329549071754e-05       3.249755162672e+01 
       1.344944524417e-05       3.286137341690e+01 
       1.360518248020e-05       3.322926892026e+01 
       1.376272306842e-05       3.360127362294e+01 
       1.392208789068e-05       3.397743008409e+01 
       1.408329807062e-05       3.435780453365e+01 
       1.424637497645e-05       3.474245690420e+01 
       1.441134022386e-05       3.513139214036e+01 
       1.457821567881e-05       3.552469116222e+01 
       1.474702346045e-05       3.592239217459e+01 
       1.491778594408e-05       3.632454592762e+01 
       1.509052576408e-05       3.673120263376e+01 
       1.526526581693e-05       3.714241164817e+01 
       1.544202926422e-05       3.755823206162e+01 
       1.562083953576e-05       3.797869731441e+01 
       1.580172033267e-05       3.840386999729e+01 
       1.598469563049e-05       3.883381006231e+01 
       1.616978968240e-05       3.926855074318e+01 
       1.635702702242e-05       3.970816486521e+01 
       1.654643246865e-05       4.015269932640e+01 
       1.673803112659e-05       4.060221016018e+01 
       1.693184839242e-05       4.105675152456e+01 
       1.712790995641e-05       4.151638350509e+01 
       1.732624180632e-05       4.198116199772e+01 
       1.752687023082e-05       4.245114535067e+01 
       1.772982182297e-05       4.292638861553e+01 
       1.793512348381e-05       4.340694863634e+01 
       1.814280242583e-05       4.389288696500e+01 
       1.835288617667e-05       4.438427177735e+01 
       1.856540258269e-05       4.488115260235e+01 
       1.878037981271e-05       4.538359731508e+01 
       1.899784636174e-05       4.589166281751e+01 
       1.921783105472e-05       4.640541937908e+01 
       1.944036305039e-05       4.692493063724e+01 
       1.966547184513e-05       4.745025223052e+01 
       1.989318727686e-05       4.798145355605e+01 
       2.012353952902e-05       4.851860776070e+01 
       2.035655913454e-05       4.906176650423e+01 
       2.059227697993e-05       4.961101535892e+01 
       2.083072430932e-05       5.016640931080e+01 
       2.107193272866e-05       5.072801761662e+01 
       2.131593420986e-05       5.129591450798e+01 
       2.156276109505e-05       5.187016946815e+01 
       2.181244610087e-05       5.245085084608e+01 
       2.206502232279e-05       5.303803342666e+01 
       2.232052323952e-05       5.363178948215e+01 
       2.257898271743e-05       5.423219190140e+01 
       2.284043501504e-05       5.483931489930e+01 
       2.310491478758e-05       5.545323536940e+01 
       2.337245709154e-05       5.607402938092e+01 
       2.364309738937e-05       5.670176852185e+01 
       2.391687155415e-05       5.733653742532e+01 
       2.419381587435e-05       5.797841014029e+01 
       2.447396705864e-05       5.862746823470e+01 
       2.475736224076e-05       5.928379654586e+01 
