# Matter power spectrum P(k) at redshift z=1
# for k=1.05184e-05 to 30.0971 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051839317903e-05       1.653676228236e+01 
       1.064019043174e-05       1.672190646848e+01 
       1.076339803016e-05       1.690912489843e+01 
       1.088803230533e-05       1.709844136371e+01 
       1.101410977739e-05       1.728987622309e+01 
       1.114164715777e-05       1.748345690869e+01 
       1.127066135142e-05       1.767920234406e+01 
       1.140116945901e-05       1.787714615091e+01 
       1.153318877927e-05       1.807729697719e+01 
       1.166673681121e-05       1.827969499893e+01 
       1.180183125648e-05       1.848435763657e+01 
       1.193849002170e-05       1.869131149673e+01 
       1.207673122084e-05       1.890058179686e+01 
       1.221657317762e-05       1.911219934478e+01 
       1.235803442794e-05       1.932618338637e+01 
       1.250113372234e-05       1.954256868338e+01 
       1.264589002848e-05       1.976137297075e+01 
       1.279232253364e-05       1.998262881197e+01 
       1.294045064729e-05       2.020636224246e+01 
       1.309029400367e-05       2.043260221422e+01 
       1.324187246433e-05       2.066137483848e+01 
       1.339520612085e-05       2.089271095053e+01 
       1.355031529742e-05       2.112663523161e+01 
       1.370722055362e-05       2.136318181110e+01 
       1.386594268705e-05       2.160237455476e+01 
       1.402650273616e-05       2.184425108946e+01 
       1.418892198302e-05       2.208883036798e+01 
       1.435322195612e-05       2.233615307039e+01 
       1.451942443325e-05       2.258624249830e+01 
       1.468755144435e-05       2.283913668791e+01 
       1.485762527449e-05       2.309486013253e+01 
       1.502966846677e-05       2.335345039296e+01 
       1.520370382532e-05       2.361493428486e+01 
       1.537975441835e-05       2.387935126152e+01 
       1.555784358116e-05       2.414672252504e+01 
       1.573799491929e-05       2.441709456615e+01 
       1.592023231160e-05       2.469049556454e+01 
       1.610457991346e-05       2.496695612073e+01 
       1.629106215994e-05       2.524651084115e+01 
       1.647970376907e-05       2.552919959615e+01 
       1.667052974508e-05       2.581505328239e+01 
       1.686356538175e-05       2.610411153778e+01 
       1.705883626575e-05       2.639640386475e+01 
       1.725636828002e-05       2.669197765987e+01 
       1.745618760721e-05       2.699085789353e+01 
       1.765832073316e-05       2.729308333681e+01 
       1.786279445039e-05       2.759869795780e+01 
       1.806963586168e-05       2.790773784780e+01 
       1.827887238364e-05       2.822022978249e+01 
       1.849053175033e-05       2.853622994590e+01 
       1.870464201697e-05       2.885577527380e+01 
       1.892123156365e-05       2.917889571375e+01 
       1.914032909909e-05       2.950563347451e+01 
       1.936196366441e-05       2.983602300876e+01 
       1.958616463704e-05       3.017013259123e+01 
       1.981296173458e-05       3.050796941815e+01 
       2.004238501874e-05       3.084958914791e+01 
       2.027446489933e-05       3.119505730258e+01 
       2.050923213827e-05       3.154439076463e+01 
       2.074671785372e-05       3.189763573076e+01 
       2.098695352415e-05       3.225482943795e+01 
       2.122997099254e-05       3.261604001624e+01 
       2.147580247059e-05       3.298128669132e+01 
       2.172448054299e-05       3.335063376057e+01 
       2.197603817176e-05       3.372411543896e+01 
       2.223050870058e-05       3.410178275869e+01 
       2.248792585926e-05       3.448368199061e+01 
       2.274832376814e-05       3.486985398897e+01 
       2.301173694270e-05       3.526036363798e+01 
       2.327820029807e-05       3.565523629427e+01 
       2.354774915368e-05       3.605455924418e+01 
       2.382041923793e-05       3.645834384903e+01 
       2.409624669294e-05       3.686665251320e+01 
       2.437526807936e-05       3.727953067135e+01 
       2.465752038116e-05       3.769704400488e+01 
       2.494304101057e-05       3.811923783278e+01 
       2.523186781306e-05       3.854616567139e+01 
       2.552403907229e-05       3.897787527505e+01 
       2.581959351526e-05       3.941443236507e+01 
       2.611857031738e-05       3.985586685654e+01 
       2.642100910770e-05       4.030225863260e+01 
       2.672694997416e-05       4.075365694981e+01 
       2.703643346890e-05       4.121009273719e+01 
       2.734950061360e-05       4.167168833608e+01 
       2.766619290499e-05       4.213843734569e+01 
       2.798655232027e-05       4.261042284442e+01 
       2.831062132276e-05       4.308769523916e+01 
       2.863844286744e-05       4.357032400036e+01 
       2.897006040669e-05       4.405836247932e+01 
       2.930551789608e-05       4.455185348618e+01 
       2.964485980012e-05       4.505089880872e+01 
       2.998813109822e-05       4.555554065219e+01 
       3.033537729061e-05       4.606584200533e+01 
       3.068664440440e-05       4.658186668278e+01 
       3.104197899967e-05       4.710367885134e+01 
       3.140142817564e-05       4.763134390698e+01 
       3.176503957689e-05       4.816495115029e+01 
       3.213286139974e-05       4.870451972552e+01 
       3.250494239855e-05       4.925011630597e+01 
       3.288133189228e-05       4.980188303950e+01 
       3.326207977093e-05       5.035981838538e+01 
       3.364723650223e-05       5.092401082117e+01 
       3.403685313828e-05       5.149453358310e+01 
       3.443098132234e-05       5.207145846548e+01 
       3.482967329569e-05       5.265485716108e+01 
       3.523298190450e-05       5.324480157651e+01 
       3.564096060690e-05       5.384136663382e+01 
       3.605366348003e-05       5.444462707508e+01 
       3.647114522720e-05       5.505465972687e+01 
       3.689346118516e-05       5.567153955989e+01 
       3.732066733145e-05       5.629534056466e+01 
       3.775282029176e-05       5.692614831010e+01 
       3.818997734751e-05       5.756403308476e+01 
       3.863219644339e-05       5.820908214650e+01 
       3.907953619507e-05       5.886137334967e+01 
       3.953205589694e-05       5.952098846699e+01 
       3.998981553000e-05       6.018801047567e+01 
       4.045287576979e-05       6.086252227041e+01 
       4.092129799444e-05       6.154461026106e+01 
       4.139514429283e-05       6.223435360641e+01 
       4.187447747275e-05       6.293184474122e+01 
       4.235936106930e-05       6.363717755580e+01 
       4.284985935328e-05       6.435044619538e+01 
       4.334603733971e-05       6.507171426719e+01 
       4.384796079643e-05       6.580108560510e+01 
       4.435569625286e-05       6.653865449533e+01 
       4.486931100879e-05       6.728450299734e+01 
       4.538887314329e-05       6.803874695648e+01 
       4.591445152376e-05       6.880146228290e+01 
       4.644611581504e-05       6.957275237776e+01 
       4.698393648867e-05       7.035271387878e+01 
       4.752798483219e-05       7.114144545734e+01 
       4.807833295862e-05       7.193904319346e+01 
       4.863505381601e-05       7.274560957360e+01 
       4.919822119710e-05       7.356124212918e+01 
       4.976790974912e-05       7.438605258596e+01 
       5.034419498367e-05       7.522012881709e+01 
       5.092715328674e-05       7.606361218594e+01 
       5.151686192881e-05       7.691655128348e+01 
       5.211339907513e-05       7.777911672266e+01 
       5.271684379604e-05       7.865139030485e+01 
       5.332727607751e-05       7.953346438972e+01 
       5.394477683165e-05       8.042546979477e+01 
       5.456942790753e-05       8.132752876401e+01 
       5.520131210198e-05       8.223972255058e+01 
       5.584051317055e-05       8.316219965540e+01 
       5.648711583866e-05       8.409507539849e+01 
       5.714120581278e-05       8.503842744849e+01 
       5.780286979185e-05       8.599245447912e+01 
       5.847219547869e-05       8.695717849596e+01 
       5.914927159172e-05       8.793280709630e+01 
       5.983418787662e-05       8.891943378868e+01 
       6.052703511831e-05       8.991715255369e+01 
       6.122790515295e-05       9.092612504685e+01 
       6.193689088010e-05       9.194648463178e+01 
       6.265408627505e-05       9.297831229263e+01 
       6.337958640127e-05       9.402182516440e+01 
       6.411348742301e-05       9.507709984839e+01 
       6.485588661807e-05       9.614428088563e+01 
       6.560688239065e-05       9.722347771312e+01 
       6.636657428442e-05       9.831485722761e+01 
       6.713506299574e-05       9.941856640493e+01 
       6.791245038693e-05       1.005347510761e+02 
       6.869883949986e-05       1.016635049554e+02 
       6.949433456956e-05       1.028050083662e+02 
       7.029904103803e-05       1.039594132485e+02 
       7.111306556825e-05       1.051268850241e+02 
       7.193651605827e-05       1.063075139502e+02 
       7.276950165559e-05       1.075014959677e+02 
       7.361213277152e-05       1.087089680460e+02 
