Run parameters:
does_de_cluster=True
save_data=True
time_domain=True
number_of_points=50
varied_parameter=w_i
varied_par_values=[-0.5]
init_value=-0.5
final_value=-0.9
n_samples=1

Cosmological parameters:
omega_matter_now=0.3
omega_rad_now=0
hubble_constant_standard_units=67
scale_at_lss=0.0009165902841429881
a_min=1e-15
a_max=1
min_redshift=0
max_redshift=20
spectral_index=0.96
sigma8=0.85

Dark energy eos parameters:
selected_de_eos=de_eos_1
w_i=-0.5
w_f=-1
trans_steepness=10
trans_z=0.5
w=-1
c_eff_value=0

Precision parameters:
virialization_scale_tol=1.0e-06
turn_around_scale_tol=1.0e-06
a_ini=1.0e-15
nonlinear_perturbations_atol=1.0e-10
nonlinear_perturbations_rtol=1.0e-08
growth_factor_atol=1.0e-10
growth_factor_rtol=1.0e-08
dark_density_evolution_atol=1.0e-10
dark_density_evolution_rtol=1.0e-08
dark_density_evolution_max_step=1.0e-03
friedmann_atol=1.0e-10
friedmann_rtol=1.0e-08
friedmann_max_stepsize=1.0e-03
exact_decimals=5.0e+00
numerical_infty=1.0e+11
normalization_integrand_atol=1.0e-08
normalization_integrand_rtol=1.0e-06
mass_variance_filtered_spectrum_atol=1.0e-06
mass_variance_filtered_spectrum_rtol=1.0e-04
log_der_of_log_sigma_atol=1.0e-06
log_der_of_log_sigma_rtol=1.0e-04

*********************************
1.000000000e+10	8.687568332e-02
1.018628990e+10	8.616652799e-02
1.037605020e+10	8.546614935e-02
1.056934554e+10	8.476523565e-02
1.076624177e+10	8.406947842e-02
1.096680598e+10	8.337423576e-02
1.117110651e+10	8.269005765e-02
1.137921294e+10	8.199996719e-02
1.159119619e+10	8.132243852e-02
1.180712847e+10	8.063904583e-02
1.202708335e+10	7.996292874e-02
1.225113577e+10	7.928904844e-02
1.247936205e+10	7.862178186e-02
1.271183997e+10	7.795759794e-02
1.294864871e+10	7.729283190e-02
1.318986896e+10	7.663539313e-02
1.343558290e+10	7.597988169e-02
1.368587425e+10	7.532447850e-02
1.394082826e+10	7.467483515e-02
1.420053182e+10	7.403081973e-02
1.446507339e+10	7.338361121e-02
1.473454310e+10	7.274224374e-02
1.500903276e+10	7.210437492e-02
1.528863588e+10	7.147243594e-02
1.557344773e+10	7.084157345e-02
1.586356534e+10	7.021232249e-02
1.615908754e+10	6.958715287e-02
1.646011502e+10	6.896406726e-02
1.676675035e+10	6.834585813e-02
1.707909797e+10	6.772778995e-02
1.739726432e+10	6.711458117e-02
1.772135779e+10	6.650340472e-02
1.805148879e+10	6.589434162e-02
1.838776980e+10	6.528900122e-02
1.873031539e+10	6.468737457e-02
1.907924225e+10	6.408868441e-02
1.943466927e+10	6.349281630e-02
1.979671753e+10	6.289745334e-02
2.016551039e+10	6.230773426e-02
2.054117348e+10	6.171881561e-02
2.092383480e+10	6.113349164e-02
2.131362472e+10	6.055154934e-02
2.171067603e+10	5.997127952e-02
2.211512400e+10	5.939244667e-02
2.252710643e+10	5.882048168e-02
2.294676367e+10	5.824944482e-02
2.337423871e+10	5.767964022e-02
2.380967717e+10	5.711201241e-02
2.425322742e+10	5.654817820e-02
2.470504055e+10	5.599001762e-02
2.516527051e+10	5.543395239e-02
2.563407409e+10	5.487871564e-02
2.611161101e+10	5.432489433e-02
2.659804396e+10	5.377543354e-02
2.709353866e+10	5.322919987e-02
2.759826392e+10	5.268496019e-02
2.811239171e+10	5.214298270e-02
2.863609719e+10	5.160449634e-02
2.916955876e+10	5.106982428e-02
2.971295819e+10	5.053314258e-02
3.026648059e+10	5.000415365e-02
3.083031457e+10	4.947371638e-02
3.140465219e+10	4.894824910e-02
3.198968915e+10	4.842471418e-02
3.258562476e+10	4.790578025e-02
3.319266205e+10	4.738745961e-02
3.381100782e+10	4.687219713e-02
3.444087276e+10	4.635924400e-02
3.508247144e+10	4.584967025e-02
3.573602246e+10	4.533991938e-02
3.640174847e+10	4.483508584e-02
3.707987629e+10	4.433349202e-02
3.777063695e+10	4.383419560e-02
3.847426577e+10	4.333717096e-02
3.919100249e+10	4.284213824e-02
3.992109130e+10	4.235034177e-02
4.066478092e+10	4.186352277e-02
4.142232472e+10	4.137532714e-02
4.219398081e+10	4.089112760e-02
4.298001206e+10	4.041111693e-02
4.378068629e+10	3.993132380e-02
4.459627627e+10	3.945486897e-02
4.542705986e+10	3.898151137e-02
4.627332012e+10	3.850963924e-02
4.713534535e+10	3.804357160e-02
4.801342924e+10	3.757671947e-02
4.890787094e+10	3.711331224e-02
4.981897519e+10	3.665490070e-02
5.074705239e+10	3.619740198e-02
5.169241874e+10	3.574064606e-02
5.265539630e+10	3.529013773e-02
5.363631317e+10	3.484074395e-02
5.463550352e+10	3.439423375e-02
5.565330778e+10	3.395057713e-02
5.669007271e+10	3.350874487e-02
5.774615152e+10	3.307051938e-02
5.882190402e+10	3.263293199e-02
5.991769669e+10	3.220222720e-02
6.103390288e+10	3.177014662e-02
6.217090286e+10	3.134400279e-02
6.332908400e+10	3.091844063e-02
6.450884089e+10	3.049712105e-02
6.571057546e+10	3.007794616e-02
6.693469713e+10	2.966069181e-02
6.818162295e+10	2.924831348e-02
6.945177774e+10	2.883841349e-02
7.074559423e+10	2.842954585e-02
7.206351321e+10	2.802549874e-02
7.340598370e+10	2.762283617e-02
7.477346305e+10	2.722408390e-02
7.616641717e+10	2.682808675e-02
7.758532061e+10	2.643494037e-02
7.903065679e+10	2.604450442e-02
