# Matter power spectrum P(k) at redshift z=1
# for k=1.04163e-05 to 30.15 h/Mpc,
# number of wavenumbers equal to 1161
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.041625872240e-05       1.760082722089e+01 
       1.053687331384e-05       1.779786833630e+01 
       1.065888455642e-05       1.799711829225e+01 
       1.078230862260e-05       1.819859962154e+01 
       1.090716187211e-05       1.840233419374e+01 
       1.103346085412e-05       1.860835209207e+01 
       1.116122230940e-05       1.881667353139e+01 
       1.129046317262e-05       1.902732975632e+01 
       1.142120057450e-05       1.924034333735e+01 
       1.155345184415e-05       1.945574144599e+01 
       1.168723451132e-05       1.967354987602e+01 
       1.182256630877e-05       1.989379870733e+01 
       1.195946517457e-05       2.011651206397e+01 
       1.209794925454e-05       2.034171918776e+01 
       1.223803690457e-05       2.056944698880e+01 
       1.237974669314e-05       2.079972404266e+01 
       1.252309740372e-05       2.103257778849e+01 
       1.266810803730e-05       2.126804176672e+01 
       1.281479781487e-05       2.150613985290e+01 
       1.296318618002e-05       2.174690364024e+01 
       1.311329280145e-05       2.199035985918e+01 
       1.326513757565e-05       2.223654695515e+01 
       1.341874062945e-05       2.248548606512e+01 
       1.357412232280e-05       2.273721255835e+01 
       1.373130325135e-05       2.299175967354e+01 
       1.389030424928e-05       2.324915348069e+01 
       1.405114639199e-05       2.350943092800e+01 
       1.421385099894e-05       2.377262041611e+01 
       1.437843963644e-05       2.403875761666e+01 
       1.454493412054e-05       2.430787232613e+01 
       1.471335651990e-05       2.458000210904e+01 
       1.488372915873e-05       2.485517690522e+01 
       1.505607461974e-05       2.513342958558e+01 
       1.523041574713e-05       2.541480304679e+01 
       1.540677564964e-05       2.569932342197e+01 
       1.558517770356e-05       2.598702908327e+01 
       1.576564555591e-05       2.627795544646e+01 
       1.594820312751e-05       2.657213863821e+01 
       1.613287461615e-05       2.686961519985e+01 
       1.631968449985e-05       2.717042213211e+01 
       1.650865754005e-05       2.747459550589e+01 
       1.669981878493e-05       2.778217555373e+01 
