# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       1.000000000000e+14       7.559518509164e-26       4.634785000235e-09       2.157256292800e+22       1.432365746433e+04       1.432365746433e-10       1.432365746433e+18       2.676317464534e-09       2.751560535470e+44       1.997874440650e+33       1.298618386422e+34       9.658092239726e+04      -7.000000000000e-01       1.902194177205e+44       4.653754712825e+44       4.653754712825e+44       1.551251570892e+44      -1.338578885209e+53       6.043864836323e-06       2.000000000000e+00 
       9.893085837570e+13       7.723792208831e-26       4.685716703534e-09       2.111374631022e+22       1.432365746433e+04       1.447845262793e-10       1.417051728026e+18       2.705240316113e-09       2.635761930281e+44       1.934476786707e+33       1.257409911360e+34       9.565109548571e+04      -7.000000000000e-01       1.822140902098e+44       4.457902832525e+44       4.457902832525e+44       1.485967610793e+44      -1.268536174642e+53       6.173795601955e-06       1.957908951181e+00 
       9.787314738953e+13       7.891635675387e-26       4.736648406833e-09       2.066468804566e+22       1.432365746433e+04       1.463492065635e-10       1.401901438164e+18       2.734475734725e-09       2.524836674885e+44       1.873090902095e+33       1.217509086362e+34       9.473022041989e+04      -7.000000000000e-01       1.745456645219e+44       4.270293320244e+44       4.270293320244e+44       1.423431106701e+44      -1.202158531079e+53       6.303726367573e-06       1.917553041712e+00 
       9.682674483178e+13       8.063126489078e-26       4.787580110133e-09       2.022518058852e+22       1.432365746433e+04       1.479307962817e-10       1.386913126357e+18       2.764027098842e-09       2.418579675807e+44       1.813652948239e+33       1.178874416355e+34       9.381821103351e+04      -7.000000000000e-01       1.671999622440e+44       4.090579298382e+44       4.090579298382e+44       1.363526432749e+44      -1.139254175589e+53       6.433657133182e-06       1.878827146122e+00 
       9.579152979933e+13       8.238343922808e-26       4.838511813432e-09       1.979502080720e+22       1.432365746433e+04       1.495294781735e-10       1.372085060830e+18       2.793897823455e-09       2.316794470871e+44       1.756101112325e+33       1.141465723011e+34       9.291498195776e+04      -7.000000000000e-01       1.601634016574e+44       3.918428487576e+44       3.918428487576e+44       1.306142829148e+44      -1.079641364297e+53       6.563587898794e-06       1.841634462244e+00 
       9.476738268169e+13       8.417368954576e-26       4.891262506135e-09       1.937400989043e+22       1.432365746433e+04       1.511454369532e-10       1.357415528324e+18       2.824091359696e-09       2.219292865953e+44       1.700375543019e+33       1.105244102963e+34       9.202044866551e+04      -7.000000000000e-01       1.534229726263e+44       3.753522592343e+44       3.753522592343e+44       1.251174197405e+44      -1.023147863294e+53       6.693518664403e-06       1.805885704713e+00 
       9.375418514718e+13       8.600284325767e-26       4.944013198838e-09       1.896195325532e+22       1.432365746433e+04       1.527788593314e-10       1.342902833896e+18       2.854611196177e-09       2.125894587024e+44       1.646418288221e+33       1.070171887344e+34       9.113452743861e+04      -7.000000000000e-01       1.469662125423e+44       3.595556712570e+44       3.595556712570e+44       1.198518904149e+44      -9.696104510072e+52       6.823449430010e-06       1.771498388655e+00 
       9.275182012925e+13       8.787174577810e-26       4.998582880944e-09       1.855866045752e+22       1.432365746433e+04       1.544299340366e-10       1.328545300725e+18       2.885460859271e-09       2.036426946831e+44       1.594173234800e+33       1.036212602620e+34       9.025713536341e+04      -7.000000000000e-01       1.407811832824e+44       3.444238779775e+44       3.444238779775e+44       1.148079593218e+44      -9.188744466279e+52       6.953380195618e-06       1.738396194400e+00 
       9.176017181296e+13       8.978126095015e-26       5.051333573647e-09       1.816394510311e+22       1.432365746433e+04       1.560988518366e-10       1.314341269917e+18       2.916643913476e-09       1.950724525616e+44       1.543586050236e+33       1.003330932653e+34       8.938819032456e+04      -7.000000000000e-01       1.348564491358e+44       3.299289017089e+44       3.299289017089e+44       1.099763005658e+44      -8.707932632003e+52       7.083310961225e-06       1.706508402067e+00 
       9.077912562158e+13       9.173227129480e-26       5.105903255753e-09       1.777762476253e+22       1.432365746433e+04       1.577858055611e-10       1.300289100315e+18       2.948163961690e-09       1.868628865258e+44       1.494604126121e+33       9.714926819786e+33       8.852761099986e+04      -7.000000000000e-01       1.291810556602e+44       3.160439421972e+44       3.160439421972e+44       1.053479807287e+44      -8.252279841036e+52       7.213241726827e-06       1.675769387306e+00 
       8.980856820338e+13       9.372567846678e-26       5.162291927263e-09       1.739952088619e+22       1.432365746433e+04       1.594909901235e-10       1.286387168307e+18       2.980024645721e-09       1.789988176302e+44       1.447176523444e+33       9.406647402388e+33       8.767531685029e+04      -7.000000000000e-01       1.237445094279e+44       3.027433270690e+44       3.027433270690e+44       1.009144423527e+44      -7.820469616920e+52       7.343172492425e-06       1.646118170433e+00 
       8.884838741853e+13       9.576240376623e-26       5.216861609370e-09       1.702945872202e+22       1.432365746433e+04       1.612146025438e-10       1.272633867641e+18       3.012229646801e-09       1.714657057307e+44       1.401253919621e+33       9.108150477536e+33       8.683122811090e+04      -7.000000000000e-01       1.185367586236e+44       2.900024643649e+44       2.900024643649e+44       9.666748811811e+43      -7.411254369373e+52       7.473103258018e-06       1.617498012609e+00 
       8.789847232612e+13       9.784338856406e-26       5.273250280879e-09       1.666726723464e+22       1.432365746433e+04       1.629568419709e-10       1.259027609238e+18       3.044782685991e-09       1.642496226007e+44       1.356788557197e+33       8.819125621778e+33       8.599526578384e+04      -7.000000000000e-01       1.135481744601e+44       2.777977970709e+44       2.777977970709e+44       9.259926568692e+43      -7.023451789739e+52       7.603034023606e-06       1.589856053481e+00 
       8.695871317136e+13       9.996959462977e-26       5.331457941793e-09       1.631277902637e+22       1.432365746433e+04       1.647179097063e-10       1.245566821006e+18       3.077687524505e-09       1.573372261788e+44       1.313734194184e+33       8.539272262193e+33       8.516735163286e+04      -7.000000000000e-01       1.087695333746e+44       2.661067595632e+44       2.661067595632e+44       8.870225318445e+43      -6.655941435047e+52       7.732964789188e-06       1.563142985411e+00 
       8.602900137289e+13       1.021420046246e-25       5.387846613303e-09       1.596583025981e+22       1.432365746433e+04       1.664980092265e-10       1.232249947664e+18       3.110947964198e-09       1.507157359005e+44       1.272046055970e+33       8.268299363804e+33       8.434740817502e+04      -7.000000000000e-01       1.041919999751e+44       2.549077358851e+44       2.549077358851e+44       8.496924529186e+43      -6.307661490822e+52       7.862895554765e-06       1.537312759906e+00 
       8.510922951025e+13       1.043616225894e-25       5.446054274216e-09       1.562626058215e+22       1.432365746433e+04       1.682973462074e-10       1.219075450558e+18       3.144567848033e-09       1.443729090674e+44       1.231680788757e+33       8.005925126918e+33       8.353535867309e+04      -7.000000000000e-01       9.980711070464e+43       2.441800197813e+44       2.441800197813e+44       8.139333992402e+43      -5.977605703274e+52       7.992826320336e-06       1.512322322708e+00 
       8.419929131143e+13       1.066294744230e-25       5.506080924533e-09       1.529391305104e+22       1.432365746433e+04       1.701161285474e-10       1.206041807485e+18       3.178551060538e-09       1.382970182115e+44       1.192596414471e+33       7.751876694064e+33       8.273112712802e+04      -7.000000000000e-01       9.560675819248e+43       2.339037764129e+44       2.339037764129e+44       7.796792546798e+43      -5.664820472025e+52       8.122757085900e-06       1.488131374309e+00 
       8.329908164066e+13       1.089466082149e-25       5.564288585447e-09       1.496863406208e+22       1.432365746433e+04       1.719545663915e-10       1.193147512514e+18       3.212901528127e-09       1.324768294116e+44       1.154752287113e+33       7.505889866236e+33       8.193463827395e+04      -7.000000000000e-01       9.158317626413e+43       2.240600056844e+44       2.240600056844e+44       7.468666855858e+43      -5.368402094956e+52       8.252687851456e-06       1.464702153154e+00 
       8.240849648618e+13       1.113140949343e-25       5.624315235764e-09       1.465027327778e+22       1.432365746433e+04       1.738128721562e-10       1.180391075819e+18       3.247623219749e-09       1.269015815230e+44       1.118109050482e+33       7.267708828135e+33       8.114581756791e+04      -7.000000000000e-01       8.772892558222e+43       2.146305071136e+44       2.146305071136e+44       7.154350236842e+43      -5.087494157220e+52       8.382618617012e-06       1.441999238857e+00 
       8.152743294829e+13       1.137330287973e-25       5.686160875484e-09       1.433868355813e+22       1.432365746433e+04       1.756912605530e-10       1.167771023498e+18       3.282720147211e-09       1.215609662805e+44       1.082628597251e+33       7.037085882135e+33       8.036459118533e+04      -7.000000000000e-01       8.403687989172e+43       2.055978461803e+44       2.055978461803e+44       6.853261539073e+43      -4.821285056883e+52       8.512549382565e-06       1.419989373602e+00 
       8.065578922741e+13       1.162045278021e-25       5.748006515205e-09       1.403372089257e+22       1.432365746433e+04       1.775899486142e-10       1.155285897409e+18       3.318196365696e-09       1.164451092389e+44       1.048274029337e+33       6.813781190687e+33       7.959088601166e+04      -7.000000000000e-01       8.050021284391e+43       1.969453220907e+44       1.969453220907e+44       6.564844069427e+43      -4.569005660032e+52       8.642480148120e-06       1.398641299539e+00 
       7.979346461238e+13       1.187297342356e-25       5.809852154925e-09       1.373524433343e+22       1.432365746433e+04       1.795091557174e-10       1.142934255000e+18       3.354055974191e-09       1.115445515164e+44       1.015009619523e+33       6.597562526903e+33       7.882462963700e+04      -7.000000000000e-01       7.711238537489e+43       1.886569368989e+44       1.886569368989e+44       6.288564563044e+43      -4.329927078592e+52       8.772410913676e-06       1.377925610716e+00 
       7.894035946874e+13       1.213098151994e-25       5.871697794646e-09       1.344311593077e+22       1.432365746433e+04       1.814491036110e-10       1.130714669141e+18       3.390303115977e-09       1.068502323054e+44       9.828007743140e+32       6.388205033041e+33       7.806575034837e+04      -7.000000000000e-01       7.386713361536e+43       1.807173659281e+44       1.807173659281e+44       6.023912197359e+43      -4.103358564408e+52       8.902341679233e-06       1.357814617910e+00 
       7.809637522728e+13       1.239459631418e-25       5.935362423770e-09       1.315720066867e+22       1.432365746433e+04       1.834100164399e-10       1.118625727962e+18       3.426941979100e-09       1.023534721195e+44       9.516139979498e+32       6.185490986674e+33       7.731417712351e+04      -7.000000000000e-01       7.075845730907e+43       1.731119294357e+44       1.731119294357e+44       5.770397647618e+43      -3.888645513535e+52       9.032272444791e-06       1.338282225163e+00 
