# Matter power spectrum P(k) at redshift z=0.5
# for k=1.03813e-05 to 30.0487 h/Mpc,
# number of wavenumbers equal to 1161
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.038125978308e-05       2.822545853856e+01 
       1.050146910589e-05       2.854144638924e+01 
       1.062307038707e-05       2.886097172235e+01 
       1.074607974471e-05       2.918407413853e+01 
       1.087051348359e-05       2.951079367240e+01 
       1.099638809726e-05       2.984117090907e+01 
       1.112372027025e-05       3.017524636326e+01 
       1.125252688032e-05       3.051306205734e+01 
       1.138282500064e-05       3.085465961956e+01 
       1.151463190208e-05       3.120008125243e+01 
       1.164796505551e-05       3.154936979931e+01 
       1.178284213409e-05       3.190256916833e+01 
       1.191928101564e-05       3.225972215666e+01 
       1.205729978497e-05       3.262087344453e+01 
       1.219691673633e-05       3.298606729665e+01 
       1.233815037579e-05       3.335534997991e+01 
       1.248101942372e-05       3.372876708010e+01 
       1.262554281725e-05       3.410636427143e+01 
       1.277173971281e-05       3.448818860604e+01 
       1.291962948863e-05       3.487428705666e+01 
       1.306923174735e-05       3.526470819744e+01 
       1.322056631858e-05       3.565950005959e+01 
       1.337365326156e-05       3.605871156895e+01 
       1.352851286779e-05       3.646239220071e+01 
       1.368516566374e-05       3.687059198151e+01 
       1.384363241359e-05       3.728336150149e+01 
       1.400393412191e-05       3.770075274485e+01 
       1.416609203653e-05       3.812281624190e+01 
       1.433012765131e-05       3.854960449896e+01 
       1.449606270899e-05       3.898117114547e+01 
       1.466391920408e-05       3.941756666319e+01 
       1.483371938577e-05       3.985884865702e+01 
       1.500548576090e-05       4.030507118379e+01 
       1.517924109692e-05       4.075628907609e+01 
       1.535500842490e-05       4.121255826537e+01 
       1.553281104262e-05       4.167393527734e+01 
       1.571267251761e-05       4.214047719224e+01 
       1.589461669033e-05       4.261224149188e+01 
       1.607866767727e-05       4.308928977036e+01 
       1.626484987420e-05       4.357167486413e+01 
       1.645318795937e-05       4.405946209234e+01 
       1.664370689677e-05       4.455270780900e+01 
       1.683643193950e-05       4.505147805494e+01 
       1.703138863304e-05       4.555582986522e+01 
       1.722860281870e-05       4.606582928505e+01 
       1.742810063700e-05       4.658153895544e+01 
       1.762990853116e-05       4.710302054664e+01 
       1.783405325061e-05       4.763033700205e+01 
       1.804056185449e-05       4.816356150845e+01 
       1.824946171531e-05       4.870275077715e+01 
       1.846078052251e-05       4.924797859487e+01 
       1.867454628617e-05       4.979931092730e+01 
       1.889078734072e-05       5.035681063616e+01 
       1.910953234866e-05       5.092055546836e+01 
       1.933081030442e-05       5.149061039750e+01 
       1.955465053815e-05       5.206704564778e+01 
       1.978108271962e-05       5.264993445484e+01 
       2.001013686218e-05       5.323934897113e+01 
       2.024184332671e-05       5.383536359563e+01 
       2.047623282565e-05       5.443804764664e+01 
       2.071333642707e-05       5.504747649427e+01 
       2.095318555880e-05       5.566372980779e+01 
       2.119581201258e-05       5.628688222570e+01 
       2.144124794828e-05       5.691700916339e+01 
       2.168952589817e-05       5.755419240175e+01 
       2.194067877123e-05       5.819850691570e+01 
       2.219473985749e-05       5.885003447707e+01 
       2.245174283248e-05       5.950885221946e+01 
       2.271172176166e-05       6.017505084655e+01 
       2.297471110497e-05       6.084870358881e+01 
       2.324074572134e-05       6.152989540461e+01 
       2.350986087339e-05       6.221871741339e+01 
       2.378209223203e-05       6.291524714284e+01 
       2.405747588123e-05       6.361957518479e+01 
       2.433604832281e-05       6.433178645296e+01 
       2.461784648123e-05       6.505197323399e+01 
       2.490290770853e-05       6.578021388993e+01 
       2.519126978928e-05       6.651661687876e+01 
       2.548297094556e-05       6.726125561904e+01 
       2.577804984203e-05       6.801423003995e+01 
       2.607654559108e-05       6.877563713745e+01 
       2.637849775801e-05       6.954556604389e+01 
       2.668394636625e-05       7.032411309055e+01 
       2.699293190267e-05       7.111137547905e+01 
       2.730549532297e-05       7.190744986969e+01 
       2.762167805711e-05       7.271243661003e+01 
       2.794152201475e-05       7.352643208788e+01 
       2.826506959088e-05       7.434954165277e+01 
       2.859236367136e-05       7.518186320239e+01 
       2.892344763867e-05       7.602350159309e+01 
       2.925836537764e-05       7.687456155400e+01 
       2.959716128125e-05       7.773514806606e+01 
       2.993988025653e-05       7.860536732163e+01 
       3.028656773051e-05       7.948532841043e+01 
       3.063726965623e-05       8.037513845178e+01 
       3.099203251887e-05       8.127490853234e+01 
       3.135090334184e-05       8.218475016730e+01 
       3.171392969309e-05       8.310477590451e+01 
       3.208115969138e-05       8.403509986424e+01 
       3.245264201263e-05       8.497583686988e+01 
       3.282842589642e-05       8.592710470168e+01 
       3.320856115252e-05       8.688901978460e+01 
       3.359309816742e-05       8.786170160141e+01 
       3.398208791110e-05       8.884527100744e+01 
       3.437558194372e-05       8.983984949809e+01 
       3.477363242249e-05       9.084556030554e+01 
       3.517629210858e-05       9.186252812789e+01 
       3.558361437408e-05       9.289087880383e+01 
       3.599565320913e-05       9.393073970843e+01 
       3.641246322902e-05       9.498223957309e+01 
       3.683409968147e-05       9.604550866030e+01 
       3.726061845394e-05       9.712067859895e+01 
       3.769207608102e-05       9.820788233857e+01 
       3.812852975196e-05       9.930725428184e+01 
       3.857003731822e-05       1.004189316885e+02 
       3.901665730115e-05       1.015430528001e+02 
       3.946844889974e-05       1.026797547065e+02 
       3.992547199849e-05       1.038291784290e+02 
       4.038778717530e-05       1.049914668227e+02 
       4.085545570955e-05       1.061667641312e+02 
       4.132853959021e-05       1.073552119829e+02 
       4.180710152402e-05       1.085569646579e+02 
       4.229120494386e-05       1.097721688277e+02 
       4.278091401710e-05       1.110009715741e+02 
       4.327629365416e-05       1.122435266701e+02 
       4.377740951707e-05       1.134999879953e+02 
       4.428432802819e-05       1.147705120213e+02 
       4.479711637902e-05       1.160552550787e+02 
       4.531584253911e-05       1.173543781966e+02 
       4.584057526504e-05       1.186680361959e+02 
       4.637138410956e-05       1.199963977605e+02 
       4.690833943083e-05       1.213396253755e+02 
       4.745151240168e-05       1.226978853976e+02 
       4.800097501909e-05       1.240713458598e+02 
       4.855680011376e-05       1.254601768177e+02 
       4.911906135968e-05       1.268645496134e+02 
       4.968783328399e-05       1.282846383491e+02 
       5.026319127677e-05       1.297206201853e+02 
       5.084521160112e-05       1.311726697666e+02 
       5.143397140319e-05       1.326409689655e+02 
       5.202954872246e-05       1.341256991142e+02 
       5.263202250205e-05       1.356270436819e+02 
       5.324147259922e-05       1.371451884341e+02 
       5.385797979591e-05       1.386803214401e+02 
       5.448162580949e-05       1.402326325114e+02 
       5.511249330356e-05       1.418023131373e+02 
       5.575066589891e-05       1.433895575588e+02 
       5.639622818465e-05       1.449945651045e+02 
       5.704926572934e-05       1.466175280541e+02 
       5.770986509242e-05       1.482586524283e+02 
       5.837811383560e-05       1.499181399261e+02 
       5.905410053454e-05       1.515961939454e+02 
       5.973791479054e-05       1.532930261779e+02 
       6.042964724244e-05       1.550088402336e+02 
       6.112938957862e-05       1.567438539392e+02 
       6.183723454918e-05       1.584982787776e+02 
       6.255327597820e-05       1.602723305429e+02 
       6.327760877620e-05       1.620662345948e+02 
       6.401032895270e-05       1.638802065664e+02 
       6.475153362897e-05       1.657144718876e+02 
       6.550132105088e-05       1.675692595529e+02 
       6.625979060195e-05       1.694447963127e+02 
       6.702704281650e-05       1.713413143580e+02 
       6.780317939297e-05       1.732590511860e+02 
       6.858830320743e-05       1.751982399964e+02 
       6.938251832718e-05       1.771591207996e+02 
       7.018593002459e-05       1.791419376359e+02 
       7.099864479100e-05       1.811469355884e+02 
       7.182077035087e-05       1.831743605432e+02 
       7.265241567606e-05       1.852244620684e+02 
       7.349369100025e-05       1.872974971053e+02 
       7.434470783358e-05       1.893937205067e+02 
       7.520557897740e-05       1.915133889132e+02 
       7.607641853926e-05       1.936567657554e+02 
       7.695734194799e-05       1.958241152821e+02 
       7.784846596904e-05       1.980157044798e+02 
       7.874990871993e-05       2.002318064333e+02 
       7.966178968593e-05       2.024726924505e+02 
       8.058422973586e-05       2.047386392379e+02 
       8.151735113815e-05       2.070299267373e+02 
       8.246127757705e-05       2.093468387573e+02 
       8.341613416896e-05       2.116896588171e+02 
       8.438204747911e-05       2.140586780731e+02 
       8.535914553825e-05       2.164541883381e+02 
       8.634755785967e-05       2.188764846182e+02 
       8.734741545636e-05       2.213258657071e+02 
       8.835885085836e-05       2.238026351709e+02 
       8.938199813033e-05       2.263070953803e+02 
       9.041699288934e-05       2.288395592888e+02 
       9.146397232282e-05       2.314003351353e+02 
       9.252307520676e-05       2.339897409835e+02 
       9.359444192410e-05       2.366080949992e+02 
       9.467821448334e-05       2.392557202877e+02 
       9.577453653736e-05       2.419329426709e+02 
       9.688355340246e-05       2.446400929862e+02 
       9.800541207762e-05       2.473775037841e+02 
       9.914026126400e-05       2.501455124058e+02 
       1.002882513846e-04       2.529444598876e+02 
       1.014495346043e-04       2.557746911021e+02 
       1.026242648500e-04       2.586365537912e+02 
       1.038125978308e-04       2.615304011812e+02 
       1.050146910589e-04       2.644565882984e+02 
       1.062307038707e-04       2.674154763807e+02 
       1.074607974471e-04       2.704074289847e+02 
       1.087051348359e-04       2.734328142032e+02 
       1.099638809726e-04       2.764920035603e+02 
       1.112372027025e-04       2.795853747403e+02 
       1.125252688032e-04       2.827133067584e+02 
       1.138282500064e-04       2.858761843459e+02 
       1.151463190208e-04       2.890743964402e+02 
       1.164796505551e-04       2.923083364939e+02 
       1.178284213409e-04       2.955784009461e+02 
       1.191928101564e-04       2.988849920812e+02 
       1.205729978497e-04       3.022285160316e+02 
       1.219691673633e-04       3.056093829967e+02 
       1.233815037579e-04       3.090280081893e+02 
       1.248101942372e-04       3.124848111581e+02 
       1.262554281725e-04       3.159802158870e+02 
       1.277173971281e-04       3.195146514170e+02 
       1.291962948863e-04       3.230885508853e+02 
       1.306923174735e-04       3.267023527089e+02 
       1.322056631858e-04       3.303564998304e+02 
       1.337365326156e-04       3.340514402437e+02 
       1.352851286779e-04       3.377876268344e+02 
       1.368516566374e-04       3.415655165364e+02 
       1.384363241359e-04       3.453855724135e+02 
       1.400393412191e-04       3.492482622787e+02 
       1.416609203653e-04       3.531540587170e+02 
       1.433012765131e-04       3.571034393444e+02 
       1.449606270899e-04       3.610968876389e+02 
       1.466391920408e-04       3.651348917795e+02 
       1.483371938577e-04       3.692179452407e+02 
       1.500548576090e-04       3.733465468492e+02 
       1.517924109692e-04       3.775212015049e+02 
       1.535500842490e-04       3.817424184782e+02 
       1.553281104262e-04       3.860107136972e+02 
       1.571267251761e-04       3.903266072505e+02 
       1.589461669033e-04       3.946906262571e+02 
       1.607866767728e-04       3.991033028832e+02 
       1.626484987420e-04       4.035651744001e+02 
       1.645318795937e-04       4.080767854763e+02 
       1.664370689677e-04       4.126386851391e+02 
       1.683643193950e-04       4.172514290442e+02 
       1.703138863304e-04       4.219155785605e+02 
       1.722860281870e-04       4.266317011079e+02 
       1.742810063700e-04       4.314003701147e+02 
       1.762990853116e-04       4.362221658437e+02 
       1.783405325061e-04       4.410976737769e+02 
       1.804056185449e-04       4.460274861546e+02 
       1.824946171531e-04       4.510122014065e+02 
       1.846078052251e-04       4.560524240611e+02 
       1.867454628617e-04       4.611487655775e+02 
       1.889078734072e-04       4.663018443230e+02 
       1.910953234866e-04       4.715122835944e+02 
       1.933081030442e-04       4.767807156631e+02 
       1.955465053815e-04       4.821077771257e+02 
       1.978108271962e-04       4.874941130683e+02 
       2.001013686219e-04       4.929403745456e+02 
       2.024184332672e-04       4.984472189283e+02 
       2.047623282565e-04       5.040153132796e+02 
       2.071333642707e-04       5.096453269726e+02 
       2.095318555880e-04       5.153379426588e+02 
       2.119581201258e-04       5.210938416487e+02 
       2.144124794828e-04       5.269137225037e+02 
       2.168952589817e-04       5.327982831896e+02 
       2.194067877123e-04       5.387482324298e+02 
       2.219473985749e-04       5.447642857272e+02 
       2.245174283248e-04       5.508471652880e+02 
       2.271172176166e-04       5.569976021792e+02 
       2.297471110497e-04       5.632163341392e+02 
       2.324074572134e-04       5.695041074525e+02 
       2.350986087339e-04       5.758616753888e+02 
       2.378209223203e-04       5.822897985893e+02 
       2.405747588123e-04       5.887892468830e+02 
       2.433604832281e-04       5.953607965592e+02 
       2.461784648123e-04       6.020052331369e+02 
       2.490290770853e-04       6.087233492419e+02 
       2.519126978928e-04       6.155159461381e+02 
       2.548297094556e-04       6.223838333231e+02 
       2.577804984203e-04       6.293278285849e+02 
       2.607654559108e-04       6.363487576450e+02 
       2.637849775801e-04       6.434474549461e+02 
       2.668394636625e-04       6.506247634485e+02 
       2.699293190267e-04       6.578815340863e+02 
       2.730549532297e-04       6.652186271214e+02 
       2.762167805711e-04       6.726369110106e+02 
       2.794152201475e-04       6.801372631626e+02 
       2.826506959088e-04       6.877205698335e+02 
       2.859236367136e-04       6.953877260286e+02 
       2.892344763867e-04       7.031396356022e+02 
       2.925836537764e-04       7.109772116315e+02 
       2.959716128125e-04       7.189013760521e+02 
       2.993988025653e-04       7.269130599486e+02 
       3.028656773051e-04       7.350132037532e+02 
       3.063726965623e-04       7.432027572799e+02 
       3.099203251887e-04       7.514826794041e+02 
       3.135090334184e-04       7.598539384304e+02 
       3.171392969309e-04       7.683175120635e+02 
       3.208115969138e-04       7.768743879919e+02 
       3.245264201263e-04       7.855255629352e+02 
       3.282842589642e-04       7.942720438467e+02 
       3.320856115252e-04       8.031148466344e+02 
       3.359309816742e-04       8.120549977686e+02 
       3.398208791110e-04       8.210935332532e+02 
       3.437558194372e-04       8.302314988763e+02 
       3.477363242249e-04       8.394699505088e+02 
       3.517629210858e-04       8.488099542230e+02 
       3.558361437409e-04       8.582525856902e+02 
       3.599565320913e-04       8.677989318453e+02 
       3.641246322902e-04       8.774500884807e+02 
       3.683409968147e-04       8.872071622567e+02 
       3.726061845394e-04       8.970712704606e+02 
       3.769207608102e-04       9.070435407188e+02 
       3.812852975196e-04       9.171251104959e+02 
       3.857003731822e-04       9.273171285193e+02 
       3.901665730115e-04       9.376207536653e+02 
       3.946844889974e-04       9.480371553503e+02 
       3.992547199849e-04       9.585675141431e+02 
       4.038778717530e-04       9.692130208469e+02 
       4.085545570955e-04       9.799748770248e+02 
       4.132853959021e-04       9.908542958455e+02 
       4.180710152402e-04       1.001852500762e+03 
       4.229120494386e-04       1.012970725913e+03 
       4.278091401710e-04       1.024210217151e+03 
       4.327629365416e-04       1.035572230281e+03 
       4.377740951707e-04       1.047058033620e+03 
       4.428432802819e-04       1.058668905395e+03 
       4.479711637902e-04       1.070406135581e+03 
       4.531584253911e-04       1.082271024338e+03 
       4.584057526504e-04       1.094264886067e+03 
       4.637138410957e-04       1.106389043390e+03 
       4.690833943083e-04       1.118644831499e+03 
       4.745151240168e-04       1.131033596083e+03 
       4.800097501910e-04       1.143556694519e+03 
       4.855680011376e-04       1.156215497941e+03 
       4.911906135968e-04       1.169011385335e+03 
       4.968783328399e-04       1.181945750221e+03 
       5.026319127677e-04       1.195019995277e+03 
       5.084521160112e-04       1.208235536322e+03 
       5.143397140319e-04       1.221593801040e+03 
       5.202954872246e-04       1.235096227036e+03 
       5.263202250205e-04       1.248744265138e+03 
       5.324147259922e-04       1.262539377298e+03 
       5.385797979591e-04       1.276483037527e+03 
       5.448162580949e-04       1.290576731026e+03 
       5.511249330356e-04       1.304821954575e+03 
       5.575066589891e-04       1.319220217718e+03 
       5.639622818465e-04       1.333773041559e+03 
       5.704926572934e-04       1.348481957727e+03 
       5.770986509242e-04       1.363348512216e+03 
       5.837811383560e-04       1.378374258941e+03 
       5.905410053454e-04       1.393560767154e+03 
       5.973791479054e-04       1.408909617545e+03 
       6.042964724244e-04       1.424422400534e+03 
       6.112938957862e-04       1.440100720106e+03 
       6.183723454918e-04       1.455946192096e+03 
       6.255327597820e-04       1.471960443691e+03 
       6.327760877620e-04       1.488145114433e+03 
       6.401032895270e-04       1.504501853320e+03 
       6.475153362897e-04       1.521032324273e+03 
       6.550132105088e-04       1.537738202455e+03 
       6.625979060196e-04       1.554621172642e+03 
       6.702704281650e-04       1.571682933453e+03 
       6.780317939297e-04       1.588925195478e+03 
       6.858830320743e-04       1.606349678962e+03 
       6.938251832718e-04       1.623958115639e+03 
       7.018593002459e-04       1.641752252362e+03 
       7.099864479100e-04       1.659733845330e+03 
       7.182077035087e-04       1.677904660089e+03 
       7.265241567606e-04       1.696266477666e+03 
       7.349369100025e-04       1.714821087704e+03 
       7.434470783358e-04       1.733570291475e+03 
       7.520557897740e-04       1.752515900786e+03 
       7.607641853926e-04       1.771659743783e+03 
       7.695734194799e-04       1.791003656235e+03 
       7.784846596904e-04       1.810549478035e+03 
       7.874990871994e-04       1.830299074493e+03 
       7.966178968593e-04       1.850254311237e+03 
       8.058422973586e-04       1.870417061565e+03 
       8.151735113815e-04       1.890789221255e+03 
       8.246127757705e-04       1.911372687584e+03 
       8.341613416896e-04       1.932169372205e+03 
       8.438204747911e-04       1.953181197444e+03 
       8.535914553825e-04       1.974410083883e+03 
       8.634755785967e-04       1.995857985705e+03 
       8.734741545636e-04       2.017526845400e+03 
       8.835885085836e-04       2.039418619845e+03 
       8.938199813033e-04       2.061535283319e+03 
       9.041699288934e-04       2.083878816631e+03 
       9.146397232282e-04       2.106451194507e+03 
       9.252307520676e-04       2.129254426028e+03 
       9.359444192410e-04       2.152290505853e+03 
       9.467821448335e-04       2.175561447671e+03 
       9.577453653736e-04       2.199069276880e+03 
       9.688355340246e-04       2.222816017646e+03 
       9.800541207762e-04       2.246803701657e+03 
       9.914026126400e-04       2.271034380340e+03 
       1.002882513846e-03       2.295510089616e+03 
       1.014495346043e-03       2.320232895368e+03 
       1.026242648500e-03       2.345204858041e+03 
       1.038125978308e-03       2.370428038982e+03 
       1.050146910589e-03       2.395904510804e+03 
       1.062307038707e-03       2.421636354187e+03 
       1.074607974471e-03       2.447625649988e+03 
       1.087051348359e-03       2.473874486636e+03 
       1.099638809726e-03       2.500384950917e+03 
       1.112372027025e-03       2.527159135514e+03 
       1.125252688032e-03       2.554199137429e+03 
       1.138282500064e-03       2.581507051599e+03 
       1.151463190208e-03       2.609084981595e+03 
       1.164796505551e-03       2.636935029503e+03 
       1.178284213409e-03       2.665059287141e+03 
       1.191928101564e-03       2.693459868748e+03 
       1.205729978497e-03       2.722138874998e+03 
       1.219691673633e-03       2.751098401820e+03 
       1.233815037579e-03       2.780340553979e+03 
       1.248101942372e-03       2.809867424289e+03 
       1.262554281725e-03       2.839681127523e+03 
       1.277173971281e-03       2.869783732144e+03 
       1.291962948863e-03       2.900177335912e+03 
       1.306923174735e-03       2.930864037915e+03 
